Field,Value
"Jurriaan Pruijs,Hussein Ait Lahcen",3
"Karel L. Kubat,aeryz",3
"hussein-aitlahcen,Abdullah Eryuzlu",3
"aeryz,o-az",3
"atahanyild,benluelo",3
"omar,o-az",3
"o-az,jurriaan",3
"o-az,Kaan Caglan",3
"o-az,PablitoAmaral",3
"PablitoAmaral,benluelo",3
"Omar,cor",3
"PoisonPhang,hussein-aitlahcen",3
"benluelo,o-az",3
"o-az,PoisonPhang",2
"o-az,poisonphang",2
"o-az,benluelo",2
"karel,o-az",2
"karel,aeryz",2
"PablitoAmaral,jurriaan",2
"hussein-aitlahcen,Karel L. Kubat",2
"PoisonPhang,Jurriaan Pruijs",2
"atahanyild,aeryz",2
"PablitoAmaral,karel",2
"cor,Abdullah Eryuzlu",2
"Karel L. Kubat,benluelo",2
"Connor Davis,aeryz",2
"Connor Davis,Karel L. Kubat",2
"Connor Davis,Ben Luelo",2
"Abdullah Eryuzlu,Karel L. Kubat",2
"jurriaan,cor",2
"o-az,Hussein Ait Lahcen",2
"karel,Hussein Ait Lahcen",2
"karel,jurriaan",2
"aeryz,Omar",2
"benluelo,Omar",2
"Ben Luelo,karel",1
"Hussein Ait Lahcen,Lukas",1
"Ben Luelo,Connor Davis",1
"Ahmed Zeyad,benluelo",1
"Connor Davis,karel",1
"Abdullah Eryuzlu,benluelo",1
"Lukas,karel",1
"Lukas,PoisonPhang",1
"Karel L. Kubat,omar",1
"Lukas,Hussein Ait Lahcen",1
"Karel L. Kubat,PoisonPhang",1
"Jurriaan Pruijs,cor",1
"Jurriaan Pruijs,omar",1
"Kaan Caglan,jurriaan",1
"Jurriaan Pruijs,karel",1
"Lukas,poisonphang",1
"Omar,Connor Davis",1
"aeryz,Connor Davis",1
"aeryz,hussein-aitlahcen",1
"aeryz,omar",1
"aeryz,Karel L. Kubat",1
"aeryz,ben",1
"cor,Jurriaan Pruijs",1
"benluelo,atahanyild",1
"benluelo,Ahmed Zeyad",1
"benluelo,PablitoAmaral",1
"cor,kaancaglan",1
"jurriaan,Jurriaan Pruijs",1
"jurriaan,Lukas",1
"jurriaan,aeryz",1
"karel,Ben Luelo",1
"jurriaan,poisonphang",1
"karel,omar",1
"o-az,Karel L. Kubat",1
"o-az,aeryz",1
"omar,aeryz",1
"omar,karel",1
"poisonphang,o-az",1
,
Committer Timezone Distribution,Unique Timezones: 12
Timezone,Commits
+00:00,1224
+01:00,2172
+02:00,3264
+03:00,1492
+04:00,2
+08:00,11
+09:00,1
-04:00,607
-05:00,733
-06:00,577
-07:00,758
-08:00,379
,
Contributors Experience,Average across 53145 files: 94.72%
File,Top Contributor Share (%)
patches/protoc.patch,100.00
union/.github/workflows/release.yml,100.00
union/.gitignore,100.00
union/app/encoding.go,100.00
union/app/genesis.go,100.00
union/app/params/encoding.go,100.00
union/app/simulation_test.go,100.00
union/cmd/uniond/cmd/config.go,100.00
union/cmd/uniond/cmd/genaccounts.go,100.00
union/cmd/uniond/main.go,100.00
