Field,Value
"Anton Osika,Ziga Brencic",1
"Anton Osika,theo",1
"Anton Osika,kafka",1
"Anton Osika,george",1
"Anton Osika,abdelrhman yasser2020",1
"Anton Osika,Vicente Reyes",1
"Anton Osika,Talion",1
"Anton Osika,RareMojo",1
"Anton Osika,Theo McCabe",1
"Leonardo Mariga,UmerHA",1
"Leonardo Mariga,Lucas Klein",1
"Leonardo Mariga,Anton Azarov",1
"Kristian Kyvik,kristiankyvik",1
"Junlin Liu,Patilla Code",1
"Junlin Liu,nwa",1
"Junlin Liu,Anton Osika",1
"Junlin Liu,Carl Thomé",1
"Jack Eadie,Patilla Code",1
"Fathi Helmi,Nitaym",1
"Jesus Salomon,Ayoub Fletcher",1
"Jack Eadie,Ryan Jalynski",1
"Eric Leijonmarck,Axel Theorell",1
"Enzo Martin,PatillaCode",1
"Erik Bjäreholt,Axel Theorell",1
"Erik Bjäreholt,kristiankyvik",1
"Emil Ahlbäck,Carl Thomé",1
"Emil Ahlbäck,jjzhuo",1
"Enzo Martin,Carl Thomé",1
"Enzo Martin,Gonçalo Moita",1
"Enzo Martin,Patilla Code",1
"Plamen Ivanov,Philipp Kohler",1
"Patilla Code,Emil Ahlbäck",1
"PatillaCode,Philipp Kohler",1
"Philipp Kohler,Patilla Code",1
"Philipp Kohler,Anton Osika",1
"Peter Harrington,Anton Osika",1
"PatillaCode,Anton Osika",1
"Michael Rowan,Anton Osika",1
"LopeKinz,Romain d'Esparbès",1
"M. Verbeek,kristiankyvik",1
"Lucas Klein,Leonardo Mariga",1
"Theo McCabe,Anton Osika",1
"Talion,kristiankyvik",1
"Sibo Van Gool,Anton Osika",1
"Talion,Anton Osika",1
"Shubham Attri,Patilla Code",1
"Ryan Jalynski,Anton Osika",1
"Plamen Ivanov,Anton Osika",1
"Ruijian-Zha,captivus",1
"Philipp Kohler,Romain d'Esparbès",1
"Plamen Ivanov,Shubham Attri",1
"abdelrhman yasser2020,Philipp Kohler",1
"Vicente Reyes,Anton Osika",1
"Vibor Cipan,Axel Theorell",1
"Yaroslav Halchenko,Patilla Code",1
"Yaroslav Halchenko,Anton Osika",1
"Theo McCabe,Theo Mc",1
"captivus,saschalalala",1
"azrv,Talion",1
"abdelrhman yasser2020,Plamen Ivanov",1
"george,Patilla Code",1
"jnichols0,PatillaCode",1
"jjzhuo,Anton Osika",1
"kristiankyvik,Ernie Massei",1
"hmasdev,Theo McCabe",1
"lukas,Anton Osika",1
"nwa,Anton Osika",1
"saschalalala,ATheorell",1
"saschalalala,UmerHA",1
"sweep-ai[bot],Plamen Ivanov",1
"sweep-ai[bot],theo",1
"theo,Theo Mc",1
"umarmnaq,lukas",1
,
Committer Timezone Distribution,Unique Timezones: 16
Timezone,Commits
+00:00,95
+01:00,513
+02:00,674
+03:00,10
+05:00,1
+05:30,8
+05:45,1
+08:00,1
+09:00,1
+11:00,1
-03:00,55
-04:00,118
-05:00,59
-06:00,37
-07:00,73
-08:00,1
,
Contributors Experience,Average across 403 files: 85.85%
File,Top Contributor Share (%)
system,100.00
user,100.00
identity/clarify,100.00
identity/qa,100.00
example/main_prompt,100.00
TODO.md,100.00
LICENSE,100.00
benchmark/file_explorer/main_prompt,100.00
benchmark/image_resizer/main_prompt,100.00
benchmark/timer_app/main_prompt,100.00
