Field,Value
"肖凌风,hongjiongteng",2
"KitWei,kit",2
"程茂宇,hongjiongteng",2
"莘权 马,rainyrfeng",2
"better629,刘棒棒",2
"zhanglei,莘权 马",2
"zhouzinimg,Shashank Harinath",2
"刘棒棒,better629",2
"garylin2099,shenchucheng",2
"femto,刘棒棒",2
"didi,莘权 马",2
"wubinhao,刘棒棒",2
"wubinhao,莘权 马",2
"didi,betterwang",2
"better629,xiaofenggang",2
"zhanglei,geekan",2
"zhanglei,shenchucheng",2
"brucemeek,Steven Lee",2
"betterwang,shenchucheng",2
"garylin2099,geekan",2
"hy.li,rainyrfeng",2
"stellaHSR,stellahsr",2
"stellahsr,stellaHSR",2
"stellahsr,刘棒棒",2
"sablin39,voidking",2
"seehi,lidanyang",2
"seehi,leiwu30",2
"shenchucheng,betterwang",2
"geekan,zhanglei",2
"shenchucheng,voidking",2
"shenchucheng,seeker",2
"seehi,garylin2099",2
"kithib,kit",2
"leiwu30,better629",2
"seehi,stellahsr",2
"mannaandpoem,yzlin",2
"黄伟韬,刘少杰",2
"0aaryan,莘权 马",2
"lidanyang,莘权 马",2
"lidanyang,zhanglei",2
"mannaandpoem,geekan",2
"liushaojie,seeker-jie",2
"limafang,Yizhou Chi",2
"lidanyang,黄伟韬",2
"rainyrfeng,ziming",2
"黄伟韬,lidanyang",2
"黄伟韬,shenchucheng",2
"Ikko Eltociear Ashimine,geekan",2
"Ewan Xiao,voidking",2
"Espérance Codjo AYIWAHOUN,Viraj Paradkar",2
"ChenVadder,voidking",2
"Auster Cid,莘权 马",2
"AJ,shenchucheng",1
"AK,voidking",1
"Auster Cid,better629",1
"Azure Wang,liujun",1
"Azure Wang,yzlin",1
"Bangbang,Yizhou Chi",1
"Bian Jiang,莘权 马",1
"Chao Lan,hy.li",1
"Chao Lan,王同贵",1
"Ikko Eltociear Ashimine,ChenVadder",1
"Ikko Eltociear Ashimine,P0sitive",1
"莘权 马,ziming",1
"黄伟韬,voidking",1
"黄伟韬,zhouhangeng",1
"lidanyang,seeker",1
"lidanyang,wubinhao",1
"limafang,duiyipan",1
"liuminhui,张建生",1
"liushaojie,莘权 马",1
"liushaojie,黄伟韬",1
"mannaandpoem,Kevin  Meng",1
"mannaandpoem,刘棒棒",1
"root,hezhaozhao",1
"sablin39,Liam Segura",1
"seehi,EvensXia",1
"seehi,didi",1
"seehi,femto",1
"seehi,geekan",1
"seehi,revupst",1
"seehi,shenchucheng",1
"seehi,刘棒棒",1
"seeker,zhanglei",1
"seeker,刘少杰",1
"seeker,莘权 马",1
"seeker-jie,莘权 马",1
"isaacJinyu,Isaac",1
"kevin-meng,mannaandpoem",1
"kit,KitWei",1
"kit,geekan",1
"kithib,KitWei",1
"kkdev163,better629",1
"kkdev163,yzlin",1
"leiwu30,seehi",1
"leonzh0u,Leon Zhou",1
"leonzh0u,betterwang",1
"leonzh0u,stellaHSR",1
"lidanyang,Zhou",1
"seeker-jie,黄伟韬",1
"shenchucheng,Chao Lan",1
"shenchucheng,Jacksonxhx",1
"shenchucheng,brucemeek",1
"shenchucheng,garylin2099",1
"shenchucheng,lidanyang",1
"shenchucheng,seehi",1
"shenchucheng,黄伟韬",1
"geekan,洪思睿",1
"geekan,程茂宇",1
"guoguangwu,莘权 马",1
"hgftrdw45ud67is8o89,黄伟韬",1
"hongjiongteng,seehi",1
"hongjiongteng,程茂宇",1
"hy.li,ChenVadder",1
"stellaHSR,Ikko Eltociear Ashimine",1
"stellaHSR,Leon Zhou",1
"stellaHSR,hy.li",1
"stellaHSR,leonzh0u",1
"stellaHSR,voidking",1
"stellaHSR,肖凌风",1
"usamimeri_renko,Wei-Jianan",1
"garylin2099,liushaojie",1
"garylin2099,seeker",1
"geekan,Ikko Eltociear Ashimine",1
"geekan,Sirui Hong",1
"geekan,Stitch-z",1
"geekan,YangQianli92",1
"geekan,eukub",1
"geekan,huzixia",1
"geekan,hy.li",1
"usamimeri_renko,geekan",1
"usamimeri_renko,kit",1
"voidking,hy.li",1
"voidking,liuminhui",1
"voidking,seehi",1
"xiaofenggang,geekan",1
"xiaofenggang,shenchucheng",1
"your-username,garylin2099",1
"didi,Cyzus Chi",1
"didi,geekan",1
"eukub,better629",1
"femto,Stitch-z",1
"femto,莘权 马",1
"frf,Ruifeng Fu",1
"gallonyin,ushio0107",1
"garylin2099,Yizhou Chi",1
"betterwang,geekan",1
"brucemeek,hy.li",1
"brucemeek,jansalvador",1
"brucemeek,seehi",1
"brucemeek,莘权 马",1
"charles_zhang,limafang",1
"davidlee21,yzlin",1
"yzlin,betterwang",1
"yzlin,brucemeek",1
"yzlin,seeker",1
"zhanglei,seeker",1
"zhanglei,刘棒棒",1
"apple.iiiyu@gmail.com,voidking",1
"better629,Isaac",1
"better629,kkdev163",1
"better629,王金淋",1
"zhanglei,林义章",1
"zhaoweiguo,zhaowg3",1
"zhouhangeng,黄伟韬",1
"zhouzinimg,Smoothieewastaken",1
"zhouzinimg,Surav Shrestha",1
"zhulj,莘权 马",1
"ziming,femto",1
"刘少杰,garylin2099",1
"刘少杰,黄伟韬",1
"刘棒棒,Stitch-z",1
"Surav Shrestha,zhouzinimg",1
"YangQianli92,seehi",1
"YangQianli92,yzlin",1
"Yizhou Chi,Rayhao",1
"Yizhou Chi,duiyipan",1
"Yizhou Chi,limafang",1
"Yizhou Chi,liushaojie",1
"Yizhou Chi,林义章",1
"Yizhou Chi,莘权 马",1
"Zhou,better629",1
"Zhou Tuo,lidanyang",1
"刘棒棒,wubinhao",1
"刘棒棒,zhanglei",1
"林义章,zhanglei",1
"王同贵,hy.li",1
"王同贵,shenchucheng",1
"肖凌风,stellaHSR",1
"莘权 马,0aaryan",1
"莘权 马,Auster Cid",1
"Ikko Eltociear Ashimine,stellaHSR",1
"Jacksonxhx,seehi",1
"Jiayi Zhang,better629",1
"P0sitive,sablin39",1
"Rayhao,Yizhou Chi",1
"Sirui Hong,better629",1
"Sirui Hong,geekan",1
"Steven Lee,stellaHSR",1
"Stitch-z,femto",1
"莘权 马,Stitch-z",1
"莘权 马,Yizhou Chi",1
"莘权 马,hongjiongteng",1
"莘权 马,hy.li",1
"莘权 马,kkdev163",1
"莘权 马,lidanyang",1
"莘权 马,seeker-jie",1
,
Committer Timezone Distribution,Unique Timezones: 14
Timezone,Commits
+00:00,371
+01:00,40
+02:00,4
+03:00,4
+05:30,14
+05:45,2
+07:00,5
+08:00,5803
+09:00,13
+12:00,5
-03:00,2
-04:00,27
-05:00,34
-07:00,14
,
Contributors Experience,Average across 2270 files: 91.08%
File,Top Contributor Share (%)
examples/azure_hello_world.py,100.00
metagpt/management/__init__.py,100.00
metagpt/parsers.py,100.00
metagpt/prompts/__init__.py,100.00
metagpt/prompts/structure_action.py,100.00
metagpt/prompts/structure_goal.py,100.00
metagpt/provider/azure_api.py,100.00
metagpt/utils/custom_aio_session.py,100.00
resources/workspace/content_rec_sys/resources/competitive_analysis.svg,100.00
resources/workspace/content_rec_sys/resources/data_api_design.svg,100.00
