Field,Value
"momanyisamuel,tosta",2
"nikhilagastya,Sam.Donovan",2
"lucianmurmurache,Nicholas Vecchio",2
"lucianmurmurache,Tanya Kharitonovich",2
"lucianmurmurache,wkyoshida",2
"Tanya Kharitonovich,lucianmurmurache",2
"Nicholas Vecchio,Andrew Tavis McAllister",2
"Roshanjossey,Andrew Tavis McAllister",2
"Pablo Sena,Andrew Tavis McAllister",2
"Vidhanvyrs,Andrew Tavis McAllister",2
"Rohith Ramanathan,Andrew Tavis McAllister",2
"Sam.Donovan,matthias.polkehn",2
"Sean Leong,Tanya Kharitonovich",2
"Natalia N,Ettore Atalan",2
"Haya,Andrew Tavis McAllister",2
"IsaacDMz,Andrew Tavis McAllister",2
"James Jenkinson,Andrew Tavis McAllister",2
"Andrew Tavis McAllister,bmartins",2
"Andrew Tavis McAllister,Rengaraj R",2
"Andrew Tavis McAllister,James Jenkinson",2
"Andrew Tavis McAllister,Thomas",2
"Aasim Syed,Andrew Tavis McAllister",2
"Andrew Tavis McAllister,Abhi-Bohora",2
"Kyrylo Karalyus,Andrew Tavis McAllister",2
"Mahendra sai Divi,Sean Leong",2
"Felipe Archanjo,tosta",2
"Ares,dependabot[bot]",2
"Andrew Tavis McAllister,nikhilagastya",1
"Andrew Tavis McAllister,sath000007",1
"Andrew Tavis McAllister,Vinny",1
"Andrew Tavis McAllister,Tobias",1
"Andrew Tavis McAllister,Tarun Samanta",1
"Andrew Tavis McAllister,Tessa",1
"Andrew Tavis McAllister,mahasultan",1
"Andrew Tavis McAllister,jennethydyrova",1
"Andrew Tavis McAllister,muditagarwalna@gmail.comx",1
"Andrew Tavis McAllister,jakinw58",1
"Andrew Tavis McAllister,Ashwaq Taib",1
"Andrew Tavis McAllister,Amelia",1
"Andrew Tavis McAllister,Connor Lunsford",1
"Andrew Tavis McAllister,Alex Pineño Sanchez",1
"Ali Q,mahasultan",1
"Alex Pineño Sanchez,Sean Leong",1
"Ahmet,José Rigoberto Salas Chacón",1
"Andrew Tavis McAllister,Aasim Syed",1
"Andrew Tavis McAllister,José Rigoberto Salas Chacón",1
"Andrew Tavis McAllister,Krallowski",1
"Andrew Tavis McAllister,Ryan Gannon",1
"Andrew Tavis McAllister,Esslam",1
"Andrew Tavis McAllister,Tanya Kharitonovich",1
"Andrew Tavis McAllister,Shih Chung Loh",1
"Andrew Tavis McAllister,hoon610",1
"Andrew Tavis McAllister,Robot8lover",1
"Ares,Andrew Tavis McAllister",1
"Andrew Tavis McAllister,wkyoshida",1
"Zwnow,momanyisamuel",1
"Weblate (bot),Sean Leong",1
"Sukh Oberoi,lucianmurmurache",1
"Shih Chung Loh,progressive-galib",1
"Vinny,tosta",1
"Vinny,dependabot[bot]",1
"Shih Chung Loh,Andrew Tavis McAllister",1
"Natalia N,hoppi",1
"Sam.Donovan,Andrew Tavis McAllister",1
"Mradosi,Andrew Tavis McAllister",1
"Rabel Mervin,Tessa",1
"Sam.Donovan,James Jenkinson",1
"Tanya Kharitonovich,Andrew Tavis McAllister",1
"Tarun Samanta,Andrew Tavis McAllister",1
"GOWTHAM2K1,Ahmet",1
"Fowlerz,Andrew Tavis McAllister",1
"Ebrar Karadeniz,Andrew Tavis McAllister",1
"Ettore Atalan,ssantos",1
"CaioCintra,Andrew Tavis McAllister",1
"Connor Lunsford,Andrew Tavis McAllister",1
"David D,Andrew Tavis McAllister",1
"David D,jennethydyrova",1
"Burak Özmen,Sean Leong",1
"Ashwaq Taib,Andrew Tavis McAllister",1
"Hariharan,Ahmet",1
"Louis Lambrecht,tosta",1
"Mahfuzullah Galib,Shih Chung Loh",1
"Marcos Quadros,Andrew Tavis McAllister",1
"Matthew Topping,Andrew Tavis McAllister",1
"Mohtelsayed,Andrew Tavis McAllister",1
"lucianmurmurache,Sean Leong",1
"henrque,Andrew Tavis McAllister",1
"hoppi,Andrew Tavis McAllister",1
"haripatel,Andrew Tavis McAllister",1
"hoang227,Andrew Tavis McAllister",1
"jakinw58,Andrew Tavis McAllister",1
"dependabot[bot],Matt Burnett",1
"dependabot[bot],Burak Özmen",1
"cquinn540,dependabot[bot]",1
"bmartins,Esslam",1
"aaditya nair,Andrew Tavis McAllister",1
"anthonyshibitov,mjiruobe",1
"cquinn540,github-actions[bot]",1
"matthias.polkehn,Andrew Tavis McAllister",1
"mahasultan,Shahad",1
"luuu-xu,Felipe Archanjo",1
"sath000007,Andrew Tavis McAllister",1
"rstfari,tosta",1
"rstfari,Andrew Tavis McAllister",1
"nicoMaz,Andrew Tavis McAllister",1
"mahasultan,Pablo Sena",1
"mahasultan,Ali Q",1
"ssantos,Andrew McAllister",1
"sayi,Andrew Tavis McAllister",1
"tosta,Amelia",1
"thiagogquinto,kurtisolo",1
"thiagogquinto,Rengaraj R",1
"thiagogquinto,José Rigoberto Salas Chacón",1
"tosta,Louis Lambrecht",1
"tosta,Daniyar Bekmagambetov",1
"tosta,momanyisamuel",1
"tosta,wkyoshida",1
,
Committer Timezone Distribution,Unique Timezones: 17
Timezone,Commits
+00:00,130
+01:00,1032
+02:00,1172
+03:00,187
+05:30,72
+05:45,8
+06:00,11
+08:00,7
+09:00,5
+10:00,2
+11:00,19
-03:00,195
-04:00,70
-05:00,152
-06:00,30
-07:00,72
-08:00,13
,
Contributors Experience,Average across 1221 files: 84.63%
File,Top Contributor Share (%)
.github/CONTRIBUTING.md,100.00
.github/stale.yml,100.00
readmes/README.ar.md,100.00
readmes/README.de.md,100.00
readmes/README.es.md,100.00
readmes/README.fr.md,100.00
readmes/README.hi.md,100.00
readmes/README.ja.md,100.00
readmes/README.pt.md,100.00
readmes/README.ru.md,100.00
