Project_Name,Author,Mean_Commit_Time,Total_Code_Churn,Average_Daily_Code_Churn,Average_Daily_Num_Commits,Total_Commits
gem5,Adrián Herrera Arcila,68.5,3108,207.2,2.466666666666667,37
gem5,Alexander Braverman Masis,52.047222222222224,10364,383.85185185185185,4.407407407407407,119
gem5,Ali Saidi,103.18362608131291,339525,1208.2740213523132,3.8469750889679717,1081
gem5,Allen Downey,60.00324675324675,47236,4294.181818181818,3.3636363636363638,37
gem5,Andreas Reischuck,37.40476190476191,57557,4111.214285714285,2.7857142857142856,39
gem5,Andrew Herrington,90.95652173913044,3749,163.0,2.739130434782609,63
gem5,Andrew Tavis McAllister,44.33912422311582,588088,2092.8398576512454,5.01779359430605,1410
gem5,Anthony Doucouliagos,3.257142857142857,55418,3694.5333333333333,3.7333333333333334,56
gem5,Benjamin Schweizer,45.958333333333336,6383,531.9166666666666,3.75,45
gem5,Bobby R. Bruce,120.63737632193514,765004,2771.753623188406,4.351449275362318,1201
gem5,Brad Beckmann,58.915765056022416,61787,2574.4583333333335,10.291666666666666,247
gem5,Ciro Santilli,11.557971014492756,1637,71.17391304347827,2.9130434782608696,67
gem5,Corey Farwell,138.7320901145268,165974,2100.9367088607596,5.215189873417722,412
gem5,Curtis Dunham,45.252192982456144,106208,5589.894736842105,3.6842105263157894,70
gem5,Daniel R. Carvalho,47.94413042256069,37481,486.76623376623377,5.12987012987013,395
gem5,David Guillen Fandos,0.2,11607,2321.4,8.0,40
gem5,Derek Winters,43.11805555555555,18525,771.875,3.2083333333333335,77
gem5,Erik Hallnor,137.38851851851854,3198,71.06666666666666,2.8222222222222224,127
gem5,Gabe Black,121.07098233040915,1554214,2036.9777195281783,6.712975098296199,5122
gem5,Gabor Dozsa,3.888888888888889,1848,205.33333333333334,2.4444444444444446,22
gem5,Gabriel de Maeztu,50.357142857142854,2166,309.42857142857144,4.714285714285714,33
gem5,Geoffroy Billotey,0.0,6670,741.1111111111111,2.7777777777777777,25
gem5,Giacomo Travaglini,55.88553216946074,110338,426.015444015444,3.857142857142857,999
gem5,Harshil Patel,142.2058823529412,12757,750.4117647058823,2.4705882352941178,42
gem5,Jarvis Jia,44.52777777777777,1756,292.6666666666667,3.5,21
gem5,Jiatong (Julius) Han,114.0,1340,148.88888888888889,2.6666666666666665,24
gem5,Jimmy Gitonga,32.95,1227,306.75,5.0,20
gem5,Joel Hestness,2.0149999999999997,92338,9233.8,4.5,45
gem5,Jonathan Argentiero,118.29049708583291,210359,784.9216417910447,4.294776119402985,1151
gem5,Lisa Hsu,75.06467274152459,160915,1986.6049382716049,3.345679012345679,271
gem5,Mahyar Samani,42.90476190476191,10441,1491.5714285714287,3.2857142857142856,23
gem5,Martin Wieser,13.979166666666666,56795,7099.375,3.625,29
gem5,Martino Mensio,81.70760233918128,227597,11978.78947368421,3.736842105263158,71
gem5,Mathieu Duponchelle,72.24155592469546,259772,1475.9772727272727,4.0397727272727275,711
gem5,Matteo Ferrando,109.4,1660,92.22222222222223,2.611111111111111,47
gem5,Mellissa Cross,92.59313725490198,21054,1238.4705882352941,4.352941176470588,74
gem5,Michael Scott Cuthbert,5.23572261072261,5958,458.3076923076923,4.538461538461538,59
gem5,Nathanael Premillieu,56.166666666666664,258,43.0,3.3333333333333335,20
gem5,Nikolay Vyahhi,41.661530190413686,154443,1499.4466019417475,4.252427184466019,438
gem5,Nikos Nikoleris,23.032561728395063,13885,385.69444444444446,4.805555555555555,173
gem5,Nils Asmussen,0.0,1441,480.3333333333333,7.666666666666667,23
gem5,Polina Dudnik,34.88222222222222,7067,1413.4,5.4,27
gem5,Richard C Isaacson,6.838383838383838,1534,170.44444444444446,4.888888888888889,44
gem5,Roger Chang,177.03345959595958,4802,200.08333333333334,3.4583333333333335,83
gem5,Ronald Dreslinski,116.89119109740163,51186,682.48,4.493333333333333,337
gem5,Sandipan Das,133.38755980861245,3167,287.90909090909093,6.545454545454546,72
gem5,Sascha Bischoff,87.66666666666667,5441,906.8333333333334,3.5,21
gem5,Steve Reinhardt,132.76137880599177,277393,1160.6401673640166,3.8368200836820083,917
gem5,Tiago Muck,27.614102564102566,13839,532.2692307692307,4.8076923076923075,125
gem5,Timothy M. Jones,19.64102564102564,15847,1219.0,3.923076923076923,51
gem5,Vishnu Mohandas,21.979591836734695,890,127.14285714285714,3.7142857142857144,26
gem5,Yashwanth Krishna,159.875,17673,2209.125,2.875,23
gem5,Yu-hsin Wang,43.125,5732,179.125,2.40625,77
gem5,studyztp,0.0,1273,424.3333333333333,8.666666666666666,26
gpt4all,Adam Zieliński,122.53522727272728,3032,379.0,8.375,67
gpt4all,Andriy Mulyar,78.68809523809524,201,33.5,11.166666666666666,67
gpt4all,Zach Nussbaum,68.10314368171511,1940,138.57142857142858,7.357142857142857,103
guava,BlueRum,43.0,4433,277.0625,2.4375,39
guava,Christian Edward Gruber,32.93564814814815,8264,344.3333333333333,5.541666666666667,133
guava,Christopher Galtenberg,60.605957188236594,568979,2963.4322916666665,5.463541666666667,1049
guava,Colin Decker,31.737474013745203,39511,669.6779661016949,5.288135593220339,312
guava,Google Java Core Libraries,273.94117647058823,2630,154.7058823529412,2.176470588235294,37
guava,Gregory Kick,0.9204545454545454,3138,784.5,8.5,34
guava,Kevin2Law,85.17857142857143,2971,212.21428571428572,2.142857142857143,30
guava,Kurt Alfred Kluever,40.85786560342187,43356,637.5882352941177,5.367647058823529,365
guava,Louis Wasserman,17.310606060606062,78618,9827.25,6.125,49
guava,Martin Holst Swende,107.6148148148148,1902,211.33333333333334,3.888888888888889,35
guava,Sebastian Krzyszkowiak,68.03166666666667,1971,394.2,5.6,28
guava,cgdecker,68.87745098039215,11342,333.5882352941176,2.3823529411764706,81
guava,cnsun,75.70547028728846,138,12.545454545454545,6.818181818181818,75
guava,cpovirk,139.9726534164034,122479,413.7804054054054,2.9594594594594597,876
guava,dbentley@google.com,176.45454545454547,52945,4813.181818181818,2.090909090909091,23
guava,jasexton,174.44206455309396,6907,143.89583333333334,3.8125,183
guava,jnyman,41.15873015873016,6876,327.42857142857144,3.2857142857142856,69
guava,kazak,40.64126984126984,8720,177.9591836734694,2.938775510204082,144
guava,lowasser,136.4320987654321,19812,366.8888888888889,3.0925925925925926,167
hackingtool,Christian Stade-Schuldt,21.380083996463306,415,46.111111111111114,9.222222222222221,83
hackingtool,Greatest125,55.1347619047619,26,2.6,6.7,67
hackingtool,Mr.Z4nzu,43.36583333333333,9128,912.8,6.4,64
harmony,David Guillen Fandos,96.42592592592592,231,77.0,7.666666666666667,23
harmony,Tommaso Marinelli (imec),56.688679574393866,3516039,81768.3488372093,5.883720930232558,253
harmony,Zairon Jacobs,42.857142857142854,1680,240.0,2.857142857142857,20
howmanypeoplearearound,Zack Scholl,52.80861111111111,202937,20293.7,6.2,62
jadx,Ahmed Ashour,110.7840909090909,4377,198.95454545454547,3.8181818181818183,84
jadx,Skylot,78.82422739088244,138829,330.5452380952381,2.8714285714285714,1206
json-server,Typicode,60.94858006292432,82008,448.1311475409836,3.748633879781421,686
kdam,clitic,82.84086021505377,4285,138.2258064516129,2.7096774193548385,84
kinto,Alexis Métaireau,53.9063245931151,7862,145.59259259259258,6.462962962962963,349
kinto,Balthazar Rouberol,19.15079365079365,68,22.666666666666668,7.0,21
kinto,DrFaustie,34.375,61,15.25,5.5,22
kinto,Ethan Glasser-Camp,42.55978932664453,62539,801.7820512820513,5.448717948717949,425
kinto,Gabriel de Maeztu,114.35746031746031,11588,257.5111111111111,4.5777777777777775,206
kinto,Mathieu Duponchelle,175.54398148148147,1409,156.55555555555554,4.222222222222222,38
kinto,Mathieu Leplatre,65.27418964840324,85363,220.0077319587629,5.822164948453608,2259
kinto,Peter Bengtsson,39.25,863,123.28571428571429,3.5714285714285716,25
kinto,Rémy HUBSCHER,46.569233527889644,31978,154.4830917874396,5.855072463768116,1212
kinto,Tarek Ziade,62.22222222222222,2867,477.8333333333333,4.5,27
kokoro-onnx,thewh1teagle,159.92065934065934,5377,256.04761904761904,8.428571428571429,177
large_concept_model,Anh Tuan Tran,21.575,73,18.25,7.0,28
lazydocker,Dawid Dziurla,28.65666666666667,127365,8491.0,3.1333333333333333,47
lazydocker,Jesse Duffield,76.40894887642288,765938,16650.82608695652,7.521739130434782,346
lazydocker,Quentin Takeda,36.56111111111111,187,31.166666666666668,4.333333333333333,26
local-deep-research,LearningCircuit,164.92857142857142,13205,943.2142857142857,6.071428571428571,85
local-deep-research,hashedviking,66.5051282051282,15323,3064.6,5.4,27
localsend,Shlomo,337.5,1060,132.5,2.625,21
localsend,Tien Do Nam,162.56564904143474,126653,723.7314285714285,5.525714285714286,967
lynx,ci_lynx,182.35833333333332,1720,245.71428571428572,4.285714285714286,30
manim,Ben Hambrecht,146.98681425786688,41111,721.2456140350877,4.684210526315789,267
manim,Michael Scott Cuthbert,114.83189484126984,8984,187.16666666666666,3.5416666666666665,170
manim,Shreeya Ramesh,225.7774193548387,21036,678.5806451612904,3.3548387096774195,104
manim,Steven C. Howell,199.0390625,28914,1807.125,4.0,64
manim,Stuart Henderson,136.31918270003402,720314,1139.737341772152,6.466772151898734,4087
manim,Tony031218,85.22692743764172,4280,305.7142857142857,5.571428571428571,78
manim,TonyCrane,53.7235615079365,2177,90.70833333333333,5.166666666666667,124
markdown-here,Adam Pritchard,176.66332734962975,61561,368.62874251497004,4.11377245508982,687
matplotlib,Aditi Gautam,66.87179487179488,1243,95.61538461538461,3.076923076923077,40
matplotlib,Adrien F. VINCENT,80.9047619047619,215,30.714285714285715,5.285714285714286,37
matplotlib,Adrien F. Vincent,52.53857142857143,837,33.48,3.8,95
matplotlib,Alexander Braverman Masis,121.72999999999999,431,43.1,4.9,49
matplotlib,Alexis Bienvenüe,84.8809523809524,261,37.285714285714285,3.0,21
matplotlib,Allen Downey,46.833333333333336,14944,2490.6666666666665,3.5,21
matplotlib,Andreas Gustafsson,154.60417729591836,9578,85.51785714285714,3.3839285714285716,379
matplotlib,Andrew Herrington,107.73333654649444,6765,118.6842105263158,3.982456140350877,227
matplotlib,Anthony Doucouliagos,236.5971879093586,378816,414.4595185995624,3.5831509846827134,3275
matplotlib,Benjamin Schweizer,154.43102240896357,2594,76.29411764705883,3.5294117647058822,120
matplotlib,Benoît Allard,213.5,545,77.85714285714286,2.857142857142857,20
matplotlib,Benoît Knecht,105.56060606060606,3393,102.81818181818181,3.272727272727273,108
matplotlib,Charles Coulombe,104.0827380952381,1141,40.75,2.8214285714285716,79
matplotlib,Christian Stade-Schuldt,295.7875,950,118.75,2.75,22
matplotlib,Christopher Galtenberg,132.55137085137085,8170,247.57575757575756,4.575757575757576,151
matplotlib,Cimarron Mittelsteadt,282.5175438596491,411,21.63157894736842,2.6315789473684212,50
matplotlib,Damon McDougall,177.55185185185186,1893,52.583333333333336,3.4444444444444446,124
matplotlib,Daniel Roy Greenfeld,101.76923076923077,431,33.15384615384615,2.3076923076923075,30
matplotlib,Darren Worrall,148.94811710398446,173378,1769.1632653061224,3.438775510204082,337
matplotlib,David Guillen Fandos,106.75760715892295,14286,56.24409448818898,3.3622047244094486,854
matplotlib,Dietmar Schwertberger,126.17407407407407,5467,607.4444444444445,3.6666666666666665,33
matplotlib,Dmitry Polyakovsky,171.92287581699347,3125,183.8235294117647,3.235294117647059,55
matplotlib,Dr. Thomas A Caswell,154.4702961421571,83503,124.81763826606876,4.17339312406577,2792
matplotlib,Elliott Sales de Andrade,169.14015578392875,90297,156.765625,4.244791666666667,2445
matplotlib,Eric Firing,222.3554467871486,29873,89.9789156626506,2.8433734939759034,944
matplotlib,Eric Prestat,38.00396825396825,1977,82.375,4.25,102
matplotlib,Federico Frenguelli,269.23611111111114,2520,210.0,7.666666666666667,92
matplotlib,Francesco Montesano,201.75385154061624,308,51.333333333333336,7.5,45
matplotlib,Greg Lucas,71.2128787878788,1211,55.04545454545455,3.3636363636363638,74
matplotlib,Ian Hunt-Isaak,6.571428571428571,465,66.42857142857143,3.0,21
matplotlib,Importance of Being Ernest,192.79545454545453,973,88.45454545454545,2.8181818181818183,31
matplotlib,Jakub Jurových,127.91666666666667,591,147.75,6.5,26
matplotlib,James R. Evans,106.69791666666667,353,22.0625,2.5,40
matplotlib,Jan Schulz,70.28143523143522,3383,307.54545454545456,9.818181818181818,108
matplotlib,Jason Travis,88.40768049155146,38912,313.80645161290323,2.7016129032258065,335
matplotlib,Jeff Whitaker,118.15686274509802,8657,509.2352941176471,2.7058823529411766,46
matplotlib,Jens Hedegaard Nielsen,73.38094075236933,13245,126.14285714285714,4.533333333333333,476
matplotlib,Jinesh Mehta,213.23333333333332,329,36.55555555555556,3.2222222222222223,29
matplotlib,Jody Klymak,218.28231904761904,19516,78.064,2.912,728
matplotlib,Joe Kington,123.78333333333333,710,71.0,2.8,28
matplotlib,Johannes H. Jensen,99.017032570604,15603,247.66666666666666,3.6825396825396823,232
matplotlib,Jonathon Sheffield,130.85416666666666,234,29.25,2.625,21
matplotlib,Joseph Jon Booker,8.3125,623,311.5,10.5,21
matplotlib,Joshua Stevenson,144.1706174458872,576361,1258.4301310043668,3.912663755458515,1792
matplotlib,Jouni K. Seppänen,113.63916736285158,42512,457.1182795698925,3.4516129032258065,321
matplotlib,Kacper Kowalik (Xarthisius),13.05,147,147.0,21.0,21
matplotlib,Katy Huff,11.375,50,16.666666666666668,8.0,24
matplotlib,Kyle Sunden,192.72526455026454,19189,228.4404761904762,3.6666666666666665,308
matplotlib,Logan Fisher,99.09663865546217,312,44.57142857142857,7.428571428571429,52
matplotlib,Martin Wieser,82.62820512820514,657,50.53846153846154,3.6153846153846154,47
matplotlib,Mathieu Duponchelle,152.72120546120547,4438,126.8,4.4,154
matplotlib,Matteo Ferrando,143.6578947368421,292,146.0,11.0,22
matplotlib,Matthew Feickert,65.75925925925925,167,18.555555555555557,2.888888888888889,26
matplotlib,Matthias Bussonnier,103.04545454545455,34,3.090909090909091,2.5454545454545454,28
matplotlib,Maximilian Trescher,44.192424242424245,657,59.72727272727273,4.181818181818182,46
matplotlib,MeeseeksMachine,125.5625,470,29.375,2.4375,39
matplotlib,Michael Scott Cuthbert,81.74701089711903,427940,666.5732087227415,5.135514018691588,3297
matplotlib,Nelle Varoquaux,126.50986650893577,7940,100.50632911392405,4.253164556962025,336
matplotlib,Nic Eggert,37.026666666666664,172,34.4,4.2,21
matplotlib,Nicolas Courtemanche,162.67435897435897,1178,90.61538461538461,4.3076923076923075,56
matplotlib,Nikita Epifanov,65.89705882352942,429,107.25,6.25,25
matplotlib,Norbert Nemec,34.93571428571429,1462,208.85714285714286,5.714285714285714,40
matplotlib,Patrick Michaud,113.54490526103608,649,29.5,6.818181818181818,150
matplotlib,Paul Ivanov,78.81746031746032,1687,93.72222222222223,3.611111111111111,65
matplotlib,Paul Markham,115.60947570947572,23792,566.4761904761905,3.619047619047619,152
matplotlib,Richard C Isaacson,121.15567765567766,639,45.642857142857146,4.571428571428571,64
matplotlib,Richard Hattersley,114.64285714285714,5150,735.7142857142857,5.714285714285714,40
matplotlib,Robert Johansson,43.09935064935065,217,18.083333333333332,3.0833333333333335,37
matplotlib,Ruth Comer,71.06756756756756,852,23.027027027027028,2.3513513513513513,87
matplotlib,Scott Shambaugh,273.68192918192915,3148,149.9047619047619,3.2857142857142856,69
matplotlib,Sebastian Krzyszkowiak,162.6796875,17478,1092.375,3.5,56
matplotlib,Shriya Kalakata,187.33333333333334,26,8.666666666666666,7.0,21
matplotlib,Stefan Horning,131.679012345679,586,65.11111111111111,3.6666666666666665,33
matplotlib,Stephan Schroevers,189.28974358974358,277,21.307692307692307,2.5384615384615383,33
matplotlib,Steve Reinhardt,188.9986703772418,5071,61.096385542168676,3.397590361445783,282
matplotlib,Steven Silvester,51.964403481822835,1448,96.53333333333333,9.333333333333334,140
matplotlib,Struan Murray,50.015584415584414,5374,69.79220779220779,3.2987012987012987,254
matplotlib,Stuart Henderson,51.00769230769231,62,31.0,10.0,20
matplotlib,Thomas Picariello,99.16666666666667,402,44.666666666666664,2.2222222222222223,20
matplotlib,Till Hoffmann,186.70271811190668,23217,55.27857142857143,3.026190476190476,1271
matplotlib,Tobias Megies,31.375,234,29.25,2.625,21
matplotlib,Todd Jennings,0.0,5592,1864.0,8.333333333333334,25
matplotlib,Tommaso Marinelli (imec),56.24640350877193,48987,1289.1315789473683,3.9473684210526314,150
matplotlib,Tony S Yu,122.31893939393939,2188,99.45454545454545,6.363636363636363,140
matplotlib,Tortar,101.14730983302411,538,76.85714285714286,5.714285714285714,40
matplotlib,Víctor Zabalza,40.23095238095238,3212,229.42857142857142,3.7142857142857144,52
matplotlib,William Martin Stewart,205.1,581,38.733333333333334,2.466666666666667,37
matplotlib,Yung Siang Liau,47.5625,233,29.125,3.0,24
matplotlib,cgohlke,178.4963549522373,140,8.235294117647058,4.117647058823529,70
matplotlib,domspad,10.485714285714286,20,5.0,6.5,26
matplotlib,endolith,59.992063492063494,874,72.83333333333333,3.0,36
matplotlib,hannah,155.45761316872427,4779,59.0,2.580246913580247,209
matplotlib,patniharshit,270.99,428,42.8,2.5,25
matplotlib,pelson,319.3958333333333,512,64.0,2.75,22
matplotlib,pkienzle,109.475,323,40.375,4.125,33
matplotlib,pwuertz,174.73076923076923,1471,113.15384615384616,3.230769230769231,42
matplotlib,sasoripathos,39.12962962962963,2651,294.55555555555554,2.888888888888889,26
matplotlib,stirante,54.458333333333336,498,62.25,3.5,28
matplotlib,yozhikoff,2.9333333333333336,137,68.5,11.0,22
mem0,Deshraj Yadav,263.0408496732026,14399,282.3333333333333,2.4313725490196076,124
mem0,Dev Khant,167.25790598290598,25050,321.15384615384613,3.269230769230769,255
mem0,Harshil Patel,263.1992424242424,5722,190.73333333333332,2.9,87
mem0,Lovepreet Singh,154.61667547568712,43082,1001.9069767441861,3.9302325581395348,169
mem0,Prateek Chhikara,557.8333333333333,2642,330.25,2.5,20
mem0,Sidharth Mohanty,200.56,8759,437.95,3.1,62
mem0,cachho,180.26884057971014,3185,138.47826086956522,3.869565217391304,89
mkcert,Filippo Valsorda,31.039223057644115,176432,9285.894736842105,4.842105263157895,92
mygpo,Adrián Matellanes,65.21904761904761,42398,4239.8,3.7,37
mygpo,Alexander Braverman Masis,110.7030303030303,84907,7718.818181818182,3.4545454545454546,38
mygpo,Josh Clements,54.03296703296703,1468,209.71428571428572,4.428571428571429,31
mygpo,Martin Wieser,73.66071428571429,3728,266.2857142857143,2.9285714285714284,41
mygpo,Stefan Berggren,80.05652085266465,203960,1510.8148148148148,5.2518518518518515,709
mygpo,Stephan Schroevers,54.56201695719383,290977,771.8222811671087,5.957559681697613,2246
mygpo,Tommaso Marinelli (imec),130.9911324786325,23230,1290.5555555555557,4.944444444444445,89
nanoGPT,Andrej Karpathy,304.3979166666667,2414,100.58333333333333,4.291666666666667,103
node-modules-inspector,Anthony Fu,93.1010455540628,14189,525.5185185185185,9.925925925925926,268
notebook,Alex Gabilondo,101.5,106,15.142857142857142,2.857142857142857,20
notebook,Alexander Braverman Masis,176.02371140763995,2771,98.96428571428571,3.642857142857143,102
notebook,Ashley Teoh,51.12222222222223,109,18.166666666666668,3.6666666666666665,22
notebook,Brian E. Granger,138.4892788557799,32020,351.86813186813185,7.329670329670329,667
notebook,Bussonnier Matthias,71.26666666666667,412,34.333333333333336,4.25,51
notebook,Carol Willing,64.60596282372599,3911,205.8421052631579,5.315789473684211,101
notebook,Celina Kilcrease,48.583333333333336,3591,598.5,3.6666666666666665,22
notebook,David Guillen Fandos,250.6,702,100.28571428571429,3.4285714285714284,24
notebook,GitHub Action,42.24305555555556,534,22.25,2.2916666666666665,55
notebook,Gordon Ball,40.888888888888886,34864,3873.777777777778,3.4444444444444446,31
notebook,Grant Nestor,185.1026515151515,21263,483.25,2.977272727272727,131
notebook,Jan-Peter Larsson,187.075,1536,153.6,3.0,30
notebook,Jason Travis,114.20727891156463,51322,1466.3428571428572,4.457142857142857,156
notebook,Jeremy Thurgood,95.82420368260212,149115,1164.9609375,5.1015625,653
notebook,Jessica B. Hamrick,83.02666666666667,2409,240.9,10.1,101
notebook,Jiatong (Julius) Han,134.17857142857142,9107,2276.75,6.75,27
notebook,Joel B. Mohler,52.83382352941177,199,49.75,7.25,29
notebook,Johns Gresham,50.80952380952381,150,30.0,6.2,31
notebook,Jonathan Argentiero,114.37219928131196,268654,2066.5692307692307,9.36923076923077,1218
notebook,Julien Lhermitte,2.75,833,208.25,7.75,31
notebook,Mathieu Duponchelle,135.33680555555557,12092,431.85714285714283,2.6785714285714284,75
notebook,Matthias BUSSONNIER,129.89460660117794,7002,109.40625,5.5625,356
notebook,Matthias Bussonnier,176.21821733821733,6174,81.23684210526316,3.8157894736842106,290
notebook,Michael Scott Cuthbert,144.2906162464986,1026,51.3,4.7,94
notebook,Min RK,171.8359842590324,134237,384.63323782234954,4.679083094555874,1633
notebook,Nicholas Bollweg,127.27777777777777,1174,130.44444444444446,3.111111111111111,28
notebook,Nicolas Courtemanche,72.52173913043478,809,202.25,8.25,33
notebook,Paul Ivanov,127.45342276995709,1958,47.75609756097561,5.853658536585366,240
notebook,Pierre Gerold,54.97222222222222,1065,118.33333333333333,3.111111111111111,28
notebook,Safia Abdalla,132.13364197530865,388,21.555555555555557,3.5555555555555554,64
notebook,Steven Silvester,56.38963293650794,3714,116.0625,3.4375,110
notebook,Stuart Henderson,193.69047619047618,1330,88.66666666666667,3.6666666666666665,55
notebook,Sylvain Corlay,141.98333333333332,533,26.65,2.55,51
notebook,Thomas Kluyver,123.7278094920952,14022,91.05194805194805,3.668831168831169,565
notebook,Tyler Kellen,19.5,202,28.857142857142858,6.571428571428571,46
notebook,Zachary Wasserman,0.01694915254237288,1590,1590.0,60.0,60
notebook,sheshtawy,131.5625,663,110.5,3.6666666666666665,22
open-health,GwonHyeok,81.40579710144927,25991,1181.409090909091,8.545454545454545,188
open-health,nevermind,107.3495670995671,12474,1134.0,3.909090909090909,43
open-r1,lewtun,139.5,2036,254.5,2.75,22
open-thoughts,Ryan Marten,25.022569444444443,144,24.0,7.833333333333333,47
openai-agents-python,Rohan Mehta,33.35278514588859,102918,25729.5,19.0,76
owl,Sun Tao,75.5111111111111,496,165.33333333333334,8.0,24
owl,Wendong-Fan,81.84602614818132,115235,11523.5,12.1,121
owl,lazychih114,194.09595959595958,534,89.0,7.5,45
owl,yifeng.wang,91.48333333333333,6246,1041.0,6.666666666666667,40
plantuml-markdown,Michael Scott Cuthbert,21.25335320417288,5824,91.0,4.0,256
rag-web-ui,Johannlai,149.1517094017094,8924,686.4615384615385,3.6923076923076925,48
react-hooks-svgdrawing,kmkzt,39.425324675324674,14241,1294.6363636363637,3.4545454545454546,38
s1,Niklas Muennighoff,157.50476190476192,123654,13739.333333333334,4.111111111111111,37
scrcpy,Romain Poirot,62.65916536873765,80974,214.21693121693121,5.925925925925926,2240
shadowsocks-windows,Noisyfox He,56.390350877192986,7959,346.04347826086956,4.304347826086956,99
shadowsocks-windows,Student Main,54.765686274509804,11892,660.6666666666666,3.8333333333333335,69
shadowsocks-windows,Tyrone Xiong,142.77777777777777,17954,460.35897435897436,2.948717948717949,115
shadowsocks-windows,Zhikang Zhang,112.1003663003663,2227,171.30769230769232,4.615384615384615,60
shadowsocks-windows,celeron533,108.6875,10276,367.0,2.392857142857143,67
shadowsocks-windows,clowwindy,58.18489187246218,56704,1012.5714285714286,6.946428571428571,389
shadowsocks-windows,database64128,116.15897435897435,5357,412.0769230769231,3.0,39
shadowsocks-windows,icylogic,127.84777777777778,4728,315.2,3.8666666666666667,58
shadowsocks-windows,kimw,72.11547619047619,3477,248.35714285714286,4.0,56
simbody,Christopher Galtenberg,150.59166962070188,101010,1086.1290322580646,3.5161290322580645,327
simbody,David Guillen Fandos,114.17628205128206,4137,159.1153846153846,3.4615384615384617,90
simbody,Jack Middleton,214.04583333333335,69898,1747.45,3.05,122
simbody,Jan-Peter Larsson,217.12592592592594,85243,861.040404040404,2.6565656565656566,263
simbody,Jose Luis Rivero,125.46253968253968,1036,69.06666666666666,3.8666666666666667,58
simbody,Michael Scott Cuthbert,235.70156431336008,609334,1423.677570093458,3.689252336448598,1579
simbody,Thoai Nguyen,13.602551020408162,2654,379.14285714285717,8.571428571428571,60
simbody,Tom Uchida,331.609375,8127,507.9375,2.4375,39
simbody,William Martin Stewart,40.90625,833,52.0625,4.0625,65
simbody,sherm1,118.08333333333333,1473,184.125,3.125,25
superglue,Nimar,162.4125,3422,427.75,5.75,46
superglue,Nimar Blume,93.94196428571429,2911,363.875,5.75,46
superglue,Stefan Faistenauer,122.61821895424836,7373,433.70588235294116,7.411764705882353,126
superglue,sfaist,204.38832199546485,26569,1897.7857142857142,7.214285714285714,101
talk,Belen Curcio,54.56750437010618,125739,3224.076923076923,6.589743589743589,257
talk,Chi Vinh Le,70.28816440007121,187784,3078.4262295081967,6.377049180327869,389
talk,David Guillen Fandos,21.25,796,398.0,19.5,39
talk,Jonathon Sheffield,122.94285714285715,226,32.285714285714285,4.571428571428571,32
talk,Kathryn Beaty,66.0118124542443,1035962,6316.841463414634,4.487804878048781,736
talk,Kiwi,117.91975308641976,37945,1405.3703703703704,3.0,81
talk,Marcus Haddon,91.92331940090561,379907,4366.747126436781,3.8160919540229883,332
talk,Michael Scott Cuthbert,114.01409606266749,99796,932.6728971962617,3.383177570093458,362
talk,Nick Funk,104.5974358974359,211732,5429.025641025641,2.6153846153846154,102
talk,Sebastian Krzyszkowiak,302.66287878787875,20211,5052.75,5.5,22
talk,Tessa Thornton,127.46075837742504,115471,1069.1759259259259,2.7314814814814814,295
talk,Vinny Do,86.88690476190474,19318,689.9285714285714,2.2857142857142856,64
talk,nick-funk,61.86530729521802,940012,5595.309523809524,4.5,756
termux-app,Agnostic Apollo,138.64913107418386,33975,386.07954545454544,6.170454545454546,543
termux-app,Fredrik Fornwall,48.11759747403311,24051,238.12871287128712,3.900990099009901,394
termux-app,Henrik Grimler,3.2380952380952386,76,12.666666666666666,4.666666666666667,28
termux-app,Leonid Pliushch,86.90168970814133,767,24.741935483870968,3.4516129032258065,107
union,Abdullah Eryuzlu,243.1,312865,10428.833333333334,2.2333333333333334,67
union,Christian Stade-Schuldt,193.5619496855346,227933,4300.622641509434,2.641509433962264,140
union,Hussein Ait Lahcen,56.31739631334785,8738014,41412.388625592415,6.815165876777251,1438
union,Jurriaan Pruijs,209.37037037037035,2260,125.55555555555556,2.8333333333333335,51
union,Kaan Caglan,28.98148099463889,237537,7198.090909090909,9.030303030303031,298
union,Karel L. Kubat,161.88447971781304,1955636,54323.22222222222,3.4166666666666665,123
union,Lucas-lyh,55.98794255366614,194511,2288.364705882353,11.48235294117647,976
union,Luke D Russell,127.10364591385587,29527106,145453.72413793104,5.241379310344827,1064
union,PoisonPhang,90.82545170510312,5935043,42393.16428571429,7.2214285714285715,1011
union,Walisson Rodrigues,114.15576923076924,27389,1053.423076923077,3.6153846153846154,94
union,aeryz,61.22645290966555,2278054,17389.725190839694,6.488549618320611,850
union,ebenp,249.79423868312756,9647290,119102.34567901235,2.5555555555555554,207
union,jcorb,45.64999488081806,1962490,9257.028301886792,12.839622641509434,2722
union,jurriaan,205.08333333333331,8868,403.09090909090907,2.8181818181818183,62
union,o-az,78.97741666784096,140976,3438.439024390244,9.317073170731707,382
union,tomarv2,81.28645684217732,745850,7533.838383838384,8.727272727272727,864
v2rayN,2dust,109.44829754335885,73030,198.99182561307902,3.7002724795640325,1358
v2rayN,YFdyh000,55.71641156462585,7319,522.7857142857143,9.142857142857142,128
version,Sebastian Krzyszkowiak,52.11021505376343,1315,37.57142857142857,2.5714285714285716,90
wave,Dulaj Atapattu,306.1380952380953,3541,885.25,28.25,113
wave,Martin Szulecki,80.08133078133078,17464,155.92857142857142,3.5,392
