Project_Name,Author,Mean_Commit_Time,Average_Daily_Code_Churn,Average_Daily_Num_Commits,Total_Commits
bokeh,Mathieu Drapeau,24.11111111111111,1751.0,2.466666666666667,37
bokeh,Moritz Schreiber,480.5,24.571428571428573,1.1587301587301588,73
bokeh,Nick Roth,39.45180722891566,-270.74468085106383,3.5425531914893615,333
bokeh,Paddy Mullen,112.41570881226052,1589.009708737864,5.077669902912621,523
bokeh,Peter Wang,69.26415094339623,5161.79381443299,3.8350515463917527,372
bokeh,Philipp Rudiger,697.1505376344086,117.87951807228916,1.1325301204819278,94
bokeh,Sahat Yalkabov,437.05263157894734,1.5,5.0,20
bokeh,Sarah Bird,42.59927797833935,199.68235294117648,4.894117647058824,832
bokeh,Steven C. Howell,654.5833333333334,58.38461538461539,1.9230769230769231,25
bokeh,Tabish Chasmawala,13.058823529411764,456.25,4.375,35
bokeh,Timo Cornelius Metzger,348.29213483146066,65.75949367088607,1.139240506329114,90
bokeh,Travis Swicegood,38.11764705882353,-6453.846153846154,9.23076923076923,120
bokeh,bcollins,31.58,98.32142857142857,3.5833333333333335,301
bokeh,bryevdv,312.130081300813,178.1509433962264,2.339622641509434,124
bokeh,damianavila,50.12876052948255,-79.1528384279476,3.554585152838428,814
bokeh,fpliger,53.56744186046512,132.31578947368422,3.789473684210526,216
bokeh,hhuuggoo,979.9433962264151,-752.1578947368421,1.4210526315789473,54
bokeh,hugo,64.64912280701755,1616.287037037037,3.7037037037037037,400
bokeh,jaqueramaphan,2.3636363636363638,70.5,17.0,34
bokeh,lcanavan,26.24705882352941,-49.714285714285715,3.0714285714285716,86
bokeh,mattpap,369.9306930693069,12.53061224489796,2.0816326530612246,102
bokeh,xavArtley,823.95,94.3529411764706,1.2352941176470589,21
borg,Abogical,480.4642857142857,13.785714285714286,2.0714285714285716,29
borg,Andrey Bienkowski,77.38235294117646,-3041.84,2.76,69
borg,Antoine Beaupré,179.08098591549296,96.45454545454545,8.636363636363637,285
borg,Dan Christensen,2028.179487179487,15.733333333333333,2.6666666666666665,40
borg,Jonas Borgström,82.2665474060823,39.16872427983539,2.3045267489711936,560
borg,Manu,1268.4166666666667,-6.214285714285714,1.7857142857142858,25
borg,Marian Beermann,64.36197183098592,115.84375,3.703125,711
borg,Martin Hostettler,158.33333333333334,274.6875,2.875,46
borg,Michael Hanselmann,17.952380952380953,72.0,2.4444444444444446,22
borg,Milkey Mouse,781.8780487804878,20.136363636363637,1.9090909090909092,42
borg,Rayyan Ansari,181.72727272727272,3.2857142857142856,2.4285714285714284,34
borg,TW,40.614388489208636,40.118359739049396,1.9440820130475303,2086
borg,Thalian,790.741935483871,15.352941176470589,1.8529411764705883,63
borg,Thomas Waldmann,23.89550997782705,40.79718875502008,3.6234939759036147,3609
borg,anarcat,2213.1739130434785,1.2941176470588236,1.411764705882353,24
borg,bigtedde,20.56923076923077,36.31578947368421,3.473684210526316,66
borg,enkore,116.37383177570094,128.60377358490567,2.0235849056603774,429
cookiecutter-django,Andrew Chen Wang,435.83333333333326,21.073170731707318,1.6341463414634145,67
cookiecutter-django,Andrew-Chen-Wang,313.7073170731707,43.1875,2.625,42
cookiecutter-django,Arnav Choudhury,869.5263157894736,11.36,1.56,39
cookiecutter-django,Audrey Roy Greenfeld,116.93989071038253,11.615384615384615,2.358974358974359,184
cookiecutter-django,Bruno Alla,41.438519447929735,27.970227670753065,2.7933450087565674,1595
cookiecutter-django,Burhan Khalid,657.96,174.1,2.55,51
cookiecutter-django,Dani Hodovic,1535.5,-1.0,1.1666666666666667,21
cookiecutter-django,Daniel Greenfeld,62.153333333333336,37.05882352941177,2.5294117647058822,301
cookiecutter-django,Daniel Roy Greenfeld,169.16101694915255,21.785714285714285,2.1160714285714284,237
cookiecutter-django,Demetris Stavrou,896.4285714285714,5.090909090909091,2.0,22
cookiecutter-django,Fabio C. Barrioneuvo da Luz,591.6923076923077,20.4375,2.46875,79
cookiecutter-django,Fabio C. Barrionuevo da Luz,2432.5588235294117,12.125,2.1875,35
cookiecutter-django,Fábio C. Barrionuevo da Luz,253.08423913043478,4.140096618357488,1.7826086956521738,369
cookiecutter-django,Jannis Gebauer,159.04861111111111,23.574468085106382,3.0851063829787235,145
cookiecutter-django,Jay,418.59259259259267,56.0,2.1538461538461537,28
cookiecutter-django,Jelmer,265.69072164948454,16.195121951219512,2.3902439024390243,98
cookiecutter-django,Jelmer Draaijer,1652.9545454545455,55.2,1.5333333333333334,23
cookiecutter-django,Krzysztof Szumny,32.578947368421055,73.5,3.3333333333333335,20
cookiecutter-django,Nikita P. Shupeyko,107.50892857142857,-7.666666666666667,3.4242424242424243,113
cookiecutter-django,Saurabh Kumar,191.3592233009709,7.627906976744186,2.4186046511627906,104
cookiecutter-django,Shupeyko Nikita,129.21875,30.45,1.65,33
cookiecutter-django,Trung Dong Huynh,917.8285714285714,42.5625,1.125,36
cookiecutter-django,browniebroke,84.61601307189542,8.1137339055794,1.315450643776824,613
cookiecutter-django,github-actions,25.169098391320613,11.119377162629759,2.6176470588235294,1513
cookiecutter-django,yunti,1452.6190476190477,2.3333333333333335,2.4444444444444446,22
fastapi,Alejandra,195.9387755102041,-961.2916666666666,2.0833333333333335,50
fastapi,Hasan Sezer Taşan,160.36363636363637,41.76923076923077,1.7692307692307692,23
fastapi,Marcelo Trylesinski,1781.1818181818182,13.761904761904763,1.0952380952380953,23
fastapi,Nils Lindemann,271.95384615384614,1109.1666666666667,7.277777777777778,131
fastapi,Rafael de Oliveira Marques,211.33333333333337,122.0,1.2727272727272727,28
fastapi,Sebastián Ramírez,32.13278008298755,276.8524945770065,3.6616052060737525,1688
fastapi,SwftAlpc,1377.2272727272727,551.0,3.8333333333333335,23
fastapi,T. Tokusumi,407.7142857142857,518.0,3.6666666666666665,22
fastapi,Xie Wei,314.9583333333333,379.5,2.0833333333333335,25
fastapi,github-actions,25.169098391320613,4.907407407407407,4.296296296296297,1160
fastapi,jaystone776,503.1875,265.35714285714283,3.5,49
harmony,Thomas Wood,37.15751789976134,225.32631578947368,4.421052631578948,420
harmony,Zairon Jacobs,489.51851851851853,72.6,1.8666666666666667,28
kinto,Alexis Metaireau,120.09467455621302,89.02409638554217,2.0481927710843375,170
kinto,Alexis Métaireau,59.40059347181009,82.61194029850746,5.044776119402985,338
kinto,Balthazar Rouberol,6.523809523809524,16.5,5.5,22
kinto,DrFaustie,16.952380952380953,-13.25,5.5,22
kinto,Ethan Glasser-Camp,41.358156028368796,219.32167832167832,2.9615384615384617,847
kinto,Gabi Surita,32.78,53.666666666666664,4.25,51
kinto,Gabriela Surita,85.08994708994709,130.91803278688525,3.1147540983606556,190
kinto,Mathieu Agopian,570.3559322033898,122.68181818181819,2.727272727272727,60
kinto,Mathieu Leplatre,26.31532066508313,169.09129213483146,4.731741573033708,3369
kinto,Nicolas Perriault,697.5185185185185,12.846153846153847,2.1538461538461537,28
kinto,Peter Bengtsson,242.83333333333334,30.692307692307693,2.3846153846153846,31
kinto,Rémy HUBSCHER,29.49696300386527,139.3905013192612,4.781002638522428,1812
kinto,Tarek Ziade,163.64705882352942,159.3181818181818,2.3636363636363638,52
kinto,ayush sharma,43.73076923076923,11.533333333333333,1.8,27
matplotlib,Adrien F Vincent,172.0,18.85,3.2,64
matplotlib,Adrien F. VINCENT,414.2692307692308,5.166666666666667,4.5,27
matplotlib,Adrien F. Vincent,1108.3725490196077,18.357142857142858,1.8571428571428572,52
matplotlib,Aitik Gupta,325.8723404255319,101.61904761904762,2.2857142857142856,48
matplotlib,Alejandro García,0.0,25.0,20.0,20
matplotlib,Alex Rudy,92.23809523809526,792.1428571428571,3.142857142857143,22
matplotlib,Alexis Bienvenüe,128.80769230769232,19.846153846153847,2.076923076923077,27
matplotlib,Andrew Straw,200.73454545454547,19.942857142857143,2.5904761904761906,272
matplotlib,Antony Lee,23.678709384230856,-55.77415458937198,2.6582125603864735,4402
matplotlib,Ben Root,106.18840579710145,64.87692307692308,2.1384615384615384,139
matplotlib,Benjamin Congdon,1085.5217391304348,10.166666666666666,2.0,24
matplotlib,Benjamin Root,245.22474226804124,30.848275862068967,1.6758620689655173,486
matplotlib,Bingyao Liu,31.863636363636363,10.916666666666666,1.9166666666666667,23
matplotlib,Bruno Beltran,1273.1,28.44,1.64,41
matplotlib,Chahak Mehta,133.4,150.6875,2.25,36
matplotlib,Charles Moad,234.25,15.23469387755102,1.5204081632653061,149
matplotlib,Chris Holdgraf,448.7073170731707,25.444444444444443,1.5555555555555556,42
matplotlib,Christoph Gohlke,1116.5616438356165,-13.5,1.825,73
matplotlib,Christopher Holdgraf,21.488888888888887,155.23809523809524,2.1904761904761907,46
matplotlib,Cimarron Mittelsteadt,441.10843373493975,9.716981132075471,1.5849056603773586,84
matplotlib,DWesl,631.44,37.111111111111114,2.888888888888889,26
matplotlib,Damon McDougall,80.64356435643565,33.61946902654867,2.690265486725664,304
matplotlib,Daniel Hyams,302.46666666666664,-930.3333333333334,2.5555555555555554,46
matplotlib,Darren Dale,132.36507936507937,-477.0820512820513,2.2666666666666666,442
matplotlib,David Stansby,37.83749363219562,7.316146540027137,2.664857530529172,1964
matplotlib,DietmarSchwertberger,81.28125,34.27272727272727,3.0,33
matplotlib,Dietrich Brunn,209.47368421052633,22.11111111111111,2.2222222222222223,20
matplotlib,Edin Salkovic,395.35,76.25,1.3125,21
matplotlib,Elan Ernest,383.6111111111111,23.952380952380953,1.7619047619047619,37
matplotlib,Elliott Sales de Andrade,17.51520367183018,67.6288239292998,3.5547246770904146,5229
matplotlib,Eric Firing,80.7579650565262,-12.43313373253493,1.9431137724550898,1947
matplotlib,Eric Larson,1602.159090909091,8.227272727272727,2.0454545454545454,45
matplotlib,Eric Ma,88.26708074534162,10.363636363636363,4.878787878787879,161
matplotlib,Eric Prestat,246.60176991150442,56.388888888888886,3.1666666666666665,114
matplotlib,Eric Wieser,1039.3461538461538,89.4074074074074,1.962962962962963,53
matplotlib,Federico Ariza,548.078125,54.958333333333336,2.6875,129
matplotlib,Francesco Montesano,397.1136363636363,36.666666666666664,7.5,45
matplotlib,Greg Lucas,155.02830188679246,16.023255813953487,1.8546511627906976,319
matplotlib,Ian Hunt-Isaak,1077.945945945946,44.041666666666664,1.5833333333333333,38
matplotlib,Ian Thomas,675.7352941176471,284.0,1.7023809523809523,143
matplotlib,Importance of Being Ernest,237.0,31.75,2.0,24
matplotlib,ImportanceOfBeingErnest,287.3181818181818,78.03389830508475,1.1355932203389831,67
matplotlib,Jae-Joon Lee,277.12189616252823,130.94323144104803,1.9388646288209608,444
matplotlib,Jakub Klus,395.92857142857144,70.0,4.142857142857143,29
matplotlib,James Evans,1417.2758620689656,116.36842105263158,1.5526315789473684,59
matplotlib,Jan Schulz,205.08620689655172,96.57894736842105,6.157894736842105,117
matplotlib,Jan-Hendrik Müller,543.1,1.75,2.625,21
matplotlib,Jeff Whitaker,952.0169491525423,280.7096774193548,1.935483870967742,60
matplotlib,Jens H. Nielsen,410.984126984127,7.37037037037037,2.3703703703703702,64
matplotlib,Jens Hedegaard Nielsen,76.73230373230373,12.782608695652174,2.818840579710145,778
matplotlib,Jochen Voss,109.68181818181819,7.3076923076923075,1.7692307692307692,23
matplotlib,Jody Klymak,33.06232849862799,3.130831643002028,2.588235294117647,2552
matplotlib,Joe Kington,892.7428571428571,49.388888888888886,2.0,36
matplotlib,Johann Krauter,20.363636363636363,18.375,2.875,23
matplotlib,John Hunter,37.23767026773133,425.1764705882353,2.6658322903629537,2130
matplotlib,Joseph Fox-Rabinovitz,2807.9,26.857142857142858,1.5,21
matplotlib,Joseph Jon Booker,135.69565217391303,-79.2,4.8,24
matplotlib,Jouni K. Seppänen,504.9,14.814814814814815,2.259259259259259,61
matplotlib,Jouni K. Seppänen,393.13349514563106,517.6939890710382,2.2568306010928962,413
matplotlib,Julien Lhermitte,634.0909090909091,13.444444444444445,2.5555555555555554,23
matplotlib,Kacper Kowalik (Xarthisius),1382.0,65.5,11.0,22
matplotlib,Katy Huff,340.3333333333333,1.7142857142857142,4.0,28
matplotlib,Kyle Sunden,63.10076670317634,122.46372239747635,2.8832807570977916,914
matplotlib,Lee Johnston,80.47368421052632,-22.818181818181817,1.8181818181818181,20
matplotlib,Leo Singer,5560.526315789473,8.944444444444445,1.1111111111111112,20
matplotlib,Manuel Metz,311.5769230769231,18.75,1.4722222222222223,53
matplotlib,Martin Spacek,1988.1388888888891,-1.7,3.7,37
matplotlib,Matt Giuca,373.5,19.166666666666668,4.75,57
matplotlib,Matt Terry,82.66666666666667,40.0,5.0,25
matplotlib,Matthew Brett,664.7818181818182,28.96875,1.75,56
matplotlib,Matthew Feickert,540.5142857142857,8.0,2.1176470588235294,36
matplotlib,Matthias Bussonnier,188.4516129032258,2.1515151515151514,1.4242424242424243,47
matplotlib,Max Chen,363.6666666666667,57.0,3.5714285714285716,25
matplotlib,Maximilian Albert,1219.0869565217392,23.2,2.4,24
matplotlib,Maximilian Nöthe,667.2222222222221,64.0,4.0,28
matplotlib,MeeseeksMachine,662.2786885245902,14.435897435897436,1.5897435897435896,62
matplotlib,Michael Droettboom,51.046091163738225,-33.8396871945259,3.812316715542522,3900
matplotlib,Michiel de Hoon,987.7090909090908,85.22,1.12,56
matplotlib,Nelle Varoquaux,76.52754982415006,22.239864864864863,2.885135135135135,854
matplotlib,Nic Eggert,558.5555555555555,16.166666666666668,2.3333333333333335,28
matplotlib,Nicolas P. Rougier,1383.0,11.3125,3.25,52
matplotlib,Nikita Kniazev,263.8111888111888,-36.177215189873415,1.8227848101265822,144
matplotlib,Norbert Nemec,160.0212765957447,484.3333333333333,3.2,48
matplotlib,OceanWolf,790.578947368421,8.538461538461538,1.5384615384615385,20
matplotlib,Oscar Gustafsson,30.26681367144432,15.28735632183908,2.6091954022988504,908
matplotlib,Paul Barret,509.07142857142856,35.2,1.9333333333333333,29
matplotlib,Paul G,15.090909090909092,13.375,2.875,23
matplotlib,Paul Hobson,228.8740157480315,39.06153846153846,1.9615384615384615,255
matplotlib,Paul Ivanov,331.2079646017699,52.910714285714285,2.2142857142857144,124
matplotlib,Peter Würtz,1208.4634146341464,6.645161290322581,1.3548387096774193,42
matplotlib,Phil Elson,137.23946784922396,206.36363636363637,2.0545454545454547,452
matplotlib,Ratnabali Dutta,256.8695652173913,34.45,1.2,24
matplotlib,Reinier Heeres,523.7619047619048,-171.88235294117646,1.2941176470588236,22
matplotlib,Richard Penney,71.65789473684211,607.1111111111111,4.333333333333333,39
matplotlib,Richard Sheridan,48.75,27.142857142857142,3.5714285714285716,25
matplotlib,Ruth Comer,93.01785714285714,14.951965065502183,1.7161572052401746,393
matplotlib,Ryan May,242.45685279187813,28.096153846153847,1.8974358974358974,592
matplotlib,Scott Shambaugh,245.62831858407077,86.53846153846153,2.1923076923076925,114
matplotlib,Stefanie Molin,320.5111111111111,202.95454545454547,2.090909090909091,46
matplotlib,Steffen Rehberg,332.9811320754717,4.351351351351352,1.4594594594594594,54
matplotlib,Steve Chaplin,101.9885496183206,9.631205673758865,1.8652482269503545,263
matplotlib,Steven Silvester,283.5423197492163,46.09090909090909,6.681818181818182,147
matplotlib,Thomas A Caswell,15.993180133432173,29.97876747799068,3.4935266701191092,6746
matplotlib,Thomas Hisch,554.6829268292682,2.0434782608695654,3.608695652173913,83
matplotlib,Thomas Robitaille,2343.235294117647,22.375,1.4583333333333333,35
matplotlib,Thomas Spura,2039.8399999999997,-16.6,4.2,21
matplotlib,Till Stensitzki,1294.3809523809523,23.928571428571427,1.5714285714285714,22
matplotlib,Tim Hoffmann,15.754151987921489,14.981012658227849,2.7953586497890295,3975
matplotlib,Tobias Megies,2186.657894736842,9.76923076923077,1.5,39
matplotlib,Todd Jennings,2133.8333333333335,689.4444444444445,3.4444444444444446,31
matplotlib,Todd Miller,198.51219512195124,15.931034482758621,1.4482758620689655,42
matplotlib,Tony S Yu,141.24844720496895,41.43181818181818,3.6818181818181817,162
matplotlib,Tortar,272.2142857142857,2186.0,4.3,43
matplotlib,Varoquaux,726.25,22.428571428571427,1.5,21
matplotlib,Vlas Sokolov,71.02857142857142,249.46666666666667,2.4,36
matplotlib,Víctor Zabalza,239.76363636363638,142.22222222222223,3.111111111111111,56
matplotlib,cgohlke,644.1287128712871,6.4,2.2,99
matplotlib,domspad,34.08,0.0,6.5,26
matplotlib,endolith,564.219512195122,11.75,2.1,42
matplotlib,fredrik-1,136.0,27.42105263157895,1.2105263157894737,23
matplotlib,hannah,130.70811744386873,16.127906976744185,1.686046511627907,580
matplotlib,ianhi,229.14705882352942,34.06666666666667,2.3333333333333335,35
matplotlib,mattip,484.6666666666667,19.416666666666668,1.8333333333333333,22
matplotlib,melissawm,538.0526315789474,-43.916666666666664,1.6666666666666667,20
matplotlib,patniharshit,71.05405405405405,1.4782608695652173,1.6521739130434783,38
matplotlib,pelson,632.0540540540541,-22.583333333333332,1.5833333333333333,38
matplotlib,pharshalp,614.3478260869565,17.125,1.5,24
matplotlib,pkienzle,447.8292682926829,11.0,2.4705882352941178,42
matplotlib,pwuertz,226.2692307692308,64.375,2.2083333333333335,53
matplotlib,richardsheridan,497.8478260869565,27.764705882352942,2.764705882352941,47
matplotlib,saranti,391.8857142857143,33.535714285714285,1.25,35
matplotlib,sasoripathos,44.925925925925924,211.1818181818182,2.5454545454545454,28
matplotlib,yozhikoff,1.1428571428571428,51.5,11.0,22
mem0,Deshraj Yadav,71.96,115.96875,1.5703125,201
mem0,Dev Khant,46.826989619377166,121.70344827586207,2.0,290
mem0,Dev-Khant,182.1785714285714,1.1304347826086956,1.2608695652173914,29
mem0,Deven Patel,26.044444444444444,153.2,1.82,91
mem0,Prateek Chhikara,140.73684210526315,150.14814814814815,1.4444444444444444,39
mem0,Saket Aryan,132.45454545454547,799.3684210526316,1.2105263157894737,23
mem0,Sidharth Mohanty,26.210526315789473,191.17142857142858,2.2,77
mem0,Taranjeet Singh,72.97058823529412,103.78947368421052,3.5964912280701755,205
mem0,cachho,22.660194174757283,102.44736842105263,2.736842105263158,104
mindsdb,2170chm,22.532258064516128,1305.6666666666667,7.0,63
mindsdb,Abhi,21.16923076923077,699.8846153846154,2.5384615384615383,66
mindsdb,Aditya Azad,18.681818181818183,913.7222222222222,2.5,45
mindsdb,Alissa,28.37837837837838,428.93333333333334,2.2,33
mindsdb,Andrew,18.5,642.4444444444445,2.3333333333333335,21
mindsdb,Andrey,64.63562753036437,279.8125,1.55,248
mindsdb,Arman Chand,267.5217391304348,29.76923076923077,1.8461538461538463,24
mindsdb,Artem Veremey,75.15789473684211,134.0,2.5,20
mindsdb,Better-Boy,102.25252525252525,4112.9,3.3333333333333335,100
mindsdb,Bill Nguyen Ton Hoang,50.04545454545455,2594.9333333333334,2.966666666666667,89
mindsdb,Chandre Van Der Westhuizen,242.21621621621622,133.9,2.24,112
mindsdb,Christinanik251,65.5,363.5,4.333333333333333,26
mindsdb,Daniel Usvyat,188.7375,396.0138888888889,1.125,81
mindsdb,Dave Lewis,61.4375,162.91666666666666,2.75,33
mindsdb,DidierRLopes,50.86363636363637,71.6,4.6,23
mindsdb,Dylan Ketterer,299.27450980392155,830.72,2.08,52
mindsdb,Ezra Adeyinka,10.242424242424242,6.7,3.4,34
mindsdb,George,86.50161812297735,67.94535519125684,1.6885245901639345,309
mindsdb,George3d6,13.333532219570406,-143.35849056603774,6.3283018867924525,1677
mindsdb,Hamish Fagg,138.22916666666666,4.090909090909091,1.2597402597402598,97
mindsdb,Ilia Tsyplenkov,185.67768595041323,244.24719101123594,1.3707865168539326,122
mindsdb,Jorge Torres,126.41592920353983,394.80625,2.83125,453
mindsdb,Lucas Koontz,544.7142857142857,47.0,1.1578947368421053,22
mindsdb,Marsid Mali,96.89473684210526,509.25,5.0,20
mindsdb,Martyna,24.33990895295903,308.6405529953917,3.0414746543778803,660
mindsdb,Maulana Akbar,80.51063829787235,1102.7894736842106,2.526315789473684,48
mindsdb,Max Stepanov,10.725431965442764,450.5034965034965,5.181818181818182,3705
mindsdb,Michael Lantz,349.64102564102564,856.8181818181819,1.8181818181818181,40
mindsdb,Minura Punchihewa,15.741780821917809,425.7248322147651,4.902684563758389,1461
mindsdb,MinuraPunchihewa,28.34426229508197,6698.3125,3.875,62
mindsdb,Panagiotis Spanakis,22.119565217391305,1158.0588235294117,5.470588235294118,93
mindsdb,Parthiv Makwana,302.2111111111111,901.6229508196722,1.4918032786885247,91
mindsdb,Patricio Cerda Mardini,28.242152466367713,975.4533333333334,2.977777777777778,670
mindsdb,Pranav,275.725,66.23076923076923,2.076923076923077,27
mindsdb,QuantumPlumber,597.5,130.0,1.3125,21
mindsdb,RITWICK RAJ MAKHAL,390.24000000000007,1418.1904761904761,1.2380952380952381,26
mindsdb,Ricram2,106.6687898089172,112.31914893617021,3.3617021276595747,158
mindsdb,Rutam Prita Mishra,353.04477611940297,25.75,3.4,68
mindsdb,Sam Miller,68.2258064516129,1167.3333333333333,5.222222222222222,94
mindsdb,Sekhar-Kumar-Dash,312.3666666666667,1295.611111111111,1.7222222222222223,31
mindsdb,Senali,57.526315789473685,995.4285714285714,2.857142857142857,20
mindsdb,Shruti Agarwal,57.80555555555556,1014.0,4.111111111111111,37
mindsdb,Smyja,30.609756097560975,169.3846153846154,3.230769230769231,42
mindsdb,Tom Hudson,197.08695652173913,146.75,11.75,47
mindsdb,Ty,116.86896551724136,585.4242424242424,1.4747474747474747,146
mindsdb,Yuhui Shi,29.326923076923077,395.5,4.416666666666667,53
mindsdb,Zoran Pandovski,29.0892094017094,314.6578512396694,3.0958677685950415,1873
mindsdb,ZoranPandovski,100.55606407322655,142.3490566037736,4.132075471698113,438
mindsdb,abhijitpal1247,11.0,1105.7142857142858,3.7142857142857144,26
mindsdb,andrew,19.733457595526563,876.1151315789474,3.5328947368421053,1074
mindsdb,bala_ceg,80.95774647887323,154.86363636363637,3.272727272727273,72
mindsdb,dusvyat,22.042194092827003,1135.0892857142858,4.25,238
mindsdb,ea-rus,98.24324324324324,181.42253521126761,1.5774647887323943,112
mindsdb,elkin,9.761904761904763,155.14285714285714,3.142857142857143,22
mindsdb,george,121.80000000000001,9.61111111111111,1.7222222222222223,31
mindsdb,hamishfagg,102.92105263157895,12.09375,2.40625,77
mindsdb,ktyborowski,2.75,787.5,10.5,21
mindsdb,marios,124.0,386.0,2.769230769230769,36
mindsdb,martyna-mindsdb,92.14473684210526,226.406015037594,1.7218045112781954,229
mindsdb,maximlopin,66.3986013986014,70.07692307692308,3.6923076923076925,144
mindsdb,mindsdbadmin,38.50486787204451,26.19672131147541,2.9508196721311477,720
mindsdb,parthiv11,77.74384236453201,550.6730769230769,3.923076923076923,204
mindsdb,pixpack,301.35714285714283,102.28571428571429,6.142857142857143,43
mindsdb,ritwickrajmakhal,41.666666666666664,210.28571428571428,2.3333333333333335,49
mindsdb,sammiller06,14.725274725274723,678.1363636363636,4.181818181818182,92
mindsdb,sid,36.88235294117647,74.4,7.0,35
mindsdb,tcchawla,281.4166666666667,82.2,1.6666666666666667,25
mindsdb,tmichaeldb,37.87428571428571,1201.2830188679245,3.3207547169811322,176
mindsdb,zoran,89.35416666666667,-507.03333333333336,3.2333333333333334,97
mitmproxy,Aldo Cortesi,37.476158268515384,-13.173252279635259,4.495440729483283,2958
mitmproxy,Alexander Prinzhorn,1325.2333333333333,6.068965517241379,1.0689655172413792,31
mitmproxy,Clemens,28.417910447761194,4087.1666666666665,2.2666666666666666,68
mitmproxy,Gaurav Jain,405.8636363636364,58.19047619047619,1.0952380952380953,23
mitmproxy,Henrique,6.8979591836734695,72.5,5.0,50
mitmproxy,Jason,41.25,-9690.84,3.88,97
mitmproxy,Jim Shaver,100.92592592592592,9478.461538461539,2.1538461538461537,28
mitmproxy,Manuel Meitinger,117.16587677725119,216.16883116883116,2.7532467532467533,212
mitmproxy,Marcelo Glezer,136.32926829268294,72.57142857142857,2.9642857142857144,83
mitmproxy,Martin Plattner,33.283018867924525,459.53333333333336,3.6,54
mitmproxy,Matteo Luppi,246.26470588235293,145.46428571428572,1.25,35
mitmproxy,Matthew Shao,101.98728813559322,88.99029126213593,2.3009708737864076,237
mitmproxy,Maximilian Hils,27.909435871490004,199.46474086661001,3.359388275276126,3954
mitmproxy,Miguel Guarniz,0.0,725.0,28.0,28
mitmproxy,Miroslav,198.21875,6.64,1.32,33
mitmproxy,Sachin Kelkar,315.5238095238095,150.86666666666667,1.4666666666666666,22
mitmproxy,Shadab Zafar,23.957198443579767,25.74468085106383,5.48936170212766,258
mitmproxy,Thomas Kriechbaumer,79.39181286549707,-76.02989130434783,2.7907608695652173,1027
mitmproxy,Ujjwal Verma,504.3731343283582,54.16279069767442,1.5813953488372092,68
mitmproxy,kira0204,78.05263157894737,702.1538461538462,1.5384615384615385,20
mitmproxy,madt1m,86.02857142857144,143.3846153846154,2.769230769230769,36
mitmproxy,requires.io,2639.137931034483,0.0,1.15,23
mitmproxy,root,3429.375,19.2,1.4,21
mitmproxy,zokutyou2@gmail.com,32.75,42.6,2.2,33
notebook,Ashley Teoh,48.25,10.88888888888889,2.7777777777777777,25
notebook,Berend-Jan Lange,41.86363636363637,685.4285714285714,3.2857142857142856,23
notebook,Bradley M. Froehle,979.0,6.0,1.2941176470588236,22
notebook,Brian E. Granger,77.42798353909465,261.8032786885246,3.989071038251366,730
notebook,Brian Granger,170.87029288702928,100.64516129032258,3.870967741935484,240
notebook,Bussonnier Matthias,415.992,26.043478260869566,1.8115942028985508,125
notebook,Carol Willing,341.05128205128204,22.087719298245613,2.719298245614035,155
notebook,Celina Kilcrease,12.958333333333334,-365.22222222222223,2.7777777777777777,25
notebook,Fernando Perez,434.3345724907063,42.91156462585034,1.7346938775510203,255
notebook,GitHub Action,185.28358208955223,18.135135135135137,1.837837837837838,68
notebook,Gordon Ball,70.93939393939394,2927.4166666666665,2.8333333333333335,34
notebook,Grant Nestor,148.94170403587444,33.69911504424779,1.9823008849557522,224
notebook,Jason Grout,407.5845410628019,576.0,2.4939759036144578,207
notebook,Jeremy Tuloup,35.454370797310276,-57.80385852090032,3.35048231511254,1042
notebook,Jessica B. Hamrick,321.98275862068965,90.20833333333333,4.791666666666667,115
notebook,John Kirkham,202.36363636363637,3.1,3.6,36
notebook,Jonathan Frederic,18.045007032348803,-12.689516129032258,5.737903225806452,1423
notebook,Josh Barnes,982.0,9.636363636363637,1.9090909090909092,21
notebook,Joshua Zeltser,265.75,31.625,4.125,33
notebook,Julien Rebetez,147.47058823529412,106.125,4.375,35
notebook,Kevin Bates,281.57516339869284,132.64423076923077,1.4807692307692308,154
notebook,Kyle Kelley,413.02097902097904,17.91764705882353,1.6941176470588235,144
notebook,M Pacer,244.49122807017545,31.8,3.8666666666666667,58
notebook,Mathieu,61.391304347826086,4.9,2.4,24
notebook,Matthias BUSSONNIER,101.6993006993007,32.51470588235294,3.1470588235294117,428
notebook,Matthias Bussonnier,188.45161290322582,26.014204545454547,2.25,792
notebook,Matthias Geier,2186.9032258064517,3.7777777777777777,1.6666666666666667,30
notebook,Michael Droettboom,51.04609116373823,19.571428571428573,4.142857142857143,29
notebook,Min RK,77.4245182012848,-16.520367936925098,2.4507227332457293,1865
notebook,MinRK,43.72702702702703,64.28531855955679,3.063711911357341,1106
notebook,Nicholas Bollweg,1871.5,82.75,2.1875,35
notebook,Nicolas Brichet,521.325,93.75,3.4166666666666665,41
notebook,Paul Ivanov,331.20796460176996,24.91509433962264,3.1132075471698113,330
notebook,Peter Parente,784.475,68.27272727272727,1.8181818181818181,40
notebook,Pierre Gerold,497.38709677419354,78.6923076923077,2.4615384615384617,32
notebook,Safia Abdalla,89.96153846153847,14.151515151515152,2.393939393939394,79
notebook,Scott Sanderson,617.4090909090909,33.035714285714285,2.392857142857143,67
