Project Name,Author,Code Churn,Bug Fix Commit Count,Avg PR Merge Time (hours),Avg Issue Resolution Time (hours),Lead Time for Changes (hours),Code Churn per PR,Issue Re-opening Rate,Total Commits,Total PRs,Total Issues,Total Code Reviews,Total CI/CD Runs,CI/CD Success Rate,Total Deployments,Total Contributors
animate.css,anshulguleria,0,120,31.8999537,500.40125,532.3012037,0.0,3.870967741935484,1,30,30,30,30,1.0,30,30
animate.css,chencheng,3,120,31.8999537,500.40125,532.3012037,0.0967741935483871,3.870967741935484,1,30,30,30,30,1.0,30,30
animate.css,codingma,118,240,31.8999537,500.40125,532.3012037,1.9032258064516128,3.870967741935484,2,30,30,30,30,1.0,30,30
animate.css,coldhead,0,120,31.8999537,500.40125,532.3012037,0.0,3.870967741935484,1,30,30,30,30,1.0,30,30
animate.css,dankurka,5,120,31.8999537,500.40125,532.3012037,0.1612903225806451,3.870967741935484,1,30,30,30,30,1.0,30,30
animate.css,eternal student,0,120,31.8999537,500.40125,532.3012037,0.0,3.870967741935484,1,30,30,30,30,1.0,30,30
animate.css,gfggithubleet,0,120,31.8999537,500.40125,532.3012037,0.0,3.870967741935484,1,30,30,30,30,1.0,30,30
animate.css,jamesgeorge007,6896,240,31.8999537,500.40125,532.3012037,111.2258064516129,3.870967741935484,2,30,30,30,30,1.0,30,30
animate.css,jongleberry,0,120,31.8999537,500.40125,532.3012037,0.0,3.870967741935484,1,30,30,30,30,1.0,30,30
animate.css,mattconvente,3,120,31.8999537,500.40125,532.3012037,0.0967741935483871,3.870967741935484,1,30,30,30,30,1.0,30,30
animate.css,mattstrick,0,120,31.8999537,500.40125,532.3012037,0.0,3.870967741935484,1,30,30,30,30,1.0,30,30
animate.css,mesge,0,360,31.8999537,500.40125000000006,532.3012037,0.0,3.870967741935484,3,30,30,30,30,1.0,30,30
animate.css,mintbird,0,120,31.8999537,500.40125,532.3012037,0.0,3.870967741935484,1,30,30,30,30,1.0,30,30
animate.css,sig9org,1,120,31.8999537,500.40125,532.3012037,0.032258064516129,3.870967741935484,1,30,30,30,30,1.0,30,30
animate.css,tahashahid,8,120,31.8999537,500.40125,532.3012037,0.2580645161290322,3.870967741935484,1,30,30,30,30,1.0,30,30
animate.css,tk,1,480,31.8999537,500.40125,532.3012037,0.00806451612903225,3.870967741935484,4,30,30,30,30,1.0,30,30
animate.css,tomByrer,0,120,31.8999537,500.40125,532.3012037,0.0,3.870967741935484,1,30,30,30,30,1.0,30,30
animate.css,vlad doster,0,720,31.8999537,500.40125000000006,532.3012037,0.0,3.870967741935484,6,30,30,30,30,1.0,30,30
animate.css,vrescobar,2,120,31.8999537,500.40125,532.3012037,0.064516129032258,3.870967741935484,1,30,30,30,30,1.0,30,30
animate.css,wangzhaoning,0,120,31.8999537,500.40125,532.3012037,0.0,3.870967741935484,1,30,30,30,30,1.0,30,30
animate.css,zhaoruibing,5,120,31.8999537,500.40125,532.3012037,0.1612903225806451,3.870967741935484,1,30,30,30,30,1.0,30,30
animate.css,宋仁伟,0,120,31.8999537,500.40125,532.3012037,0.0,3.870967741935484,1,30,30,30,30,1.0,30,30
animate.css,木头,1,120,31.8999537,500.40125,532.3012037,0.032258064516129,3.870967741935484,1,30,30,30,30,1.0,30,30
animate.css,珠峰培训,1,120,31.8999537,500.40125,532.3012037,0.032258064516129,3.870967741935484,1,30,30,30,30,1.0,30,30
ansible,(@cewood),10,21561,31.8999537,11.863680555555556,43.76363425555556,0.3225806451612903,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,/v\atthew L Daniel,2,21561,31.8999537,11.863680555555556,43.76363425555556,0.064516129032258,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,0livd,29,21561,31.8999537,11.863680555555556,43.76363425555556,0.935483870967742,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,0tmc,16,21561,31.8999537,11.863680555555556,43.76363425555556,0.5161290322580645,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,0x546f6d-W,25,21561,31.8999537,11.863680555555556,43.76363425555556,0.8064516129032258,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,10sr,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,12-malak,5,21561,31.8999537,11.863680555555556,43.76363425555556,0.1612903225806451,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,1LAV1,-1,21561,31.8999537,11.863680555555556,43.76363425555556,-0.032258064516129,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,3onyc,168,21561,31.8999537,11.863680555555556,43.76363425555556,5.419354838709677,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,6cUbi57z,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,7840vz,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,8bit,1,21561,31.8999537,11.863680555555556,43.76363425555556,0.032258064516129,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,927589452,-3,64683,31.8999537,11.863680555555556,43.76363425555556,-0.032258064516129,695.516129032258,3,30,30,30,0,0.9666666666666668,0,30
ansible,=,734,258732,31.8999537,11.863680555555556,43.76363425555556,1.9731182795698923,695.516129032258,12,30,30,30,0,0.9666666666666668,0,30
ansible,@,4,150927,31.8999537,11.863680555555556,43.763634255555566,0.0184331797235023,695.5161290322582,7,30,30,30,0,0.9666666666666668,0,30
ansible,@RubenKelevra,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,@skg_net,202,43122,31.8999537,11.863680555555556,43.76363425555556,3.2580645161290325,695.516129032258,2,30,30,30,0,0.9666666666666668,0,30
ansible,A Codeweavers Infrastructure Bod,-1,43122,31.8999537,11.863680555555556,43.76363425555556,-0.0161290322580645,695.516129032258,2,30,30,30,0,0.9666666666666668,0,30
ansible,A D Vishnu Prasad,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,A. Lloyd Flanagan,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,A.YOGUN,11,21561,31.8999537,11.863680555555556,43.76363425555556,0.3548387096774194,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,ABond,160,301854,31.8999537,11.863680555555556,43.763634255555566,0.368663594470046,695.5161290322582,14,30,30,30,0,0.9666666666666668,0,30
ansible,ADRIyas,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,AHIL-KANNA-WORK,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,AJ Acevedo,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,AJ Bourg,163,86244,31.8999537,11.863680555555556,43.76363425555556,1.314516129032258,695.516129032258,4,30,30,30,0,0.9666666666666668,0,30
ansible,AStarySky,252,43122,31.8999537,11.863680555555556,43.76363425555556,4.064516129032258,695.516129032258,2,30,30,30,0,0.9666666666666668,0,30
ansible,Aaron Andalman,107,215610,31.899953700000005,11.863680555555556,43.76363425555556,0.3451612903225806,695.516129032258,10,30,30,30,0,0.9666666666666668,0,30
ansible,Aaron Bassett,8,21561,31.8999537,11.863680555555556,43.76363425555556,0.2580645161290322,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Aaron Boushley,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Aaron Christianson,115,323415,31.8999537,11.863680555555556,43.76363425555556,0.2473118279569892,695.516129032258,15,30,30,30,0,0.9666666666666668,0,30
ansible,Aaron Kurtz,-1,21561,31.8999537,11.863680555555556,43.76363425555556,-0.032258064516129,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Aaron Lindsay,17,21561,31.8999537,11.863680555555556,43.76363425555556,0.5483870967741935,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Aaron Longchamps,220,21561,31.8999537,11.863680555555556,43.76363425555556,7.096774193548387,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Aaron Yoshitake,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Aastha Varma,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Abby Howe,10,21561,31.8999537,11.863680555555556,43.76363425555556,0.3225806451612903,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Abdoul Bah,1236,43122,31.8999537,11.863680555555556,43.76363425555556,19.935483870967744,695.516129032258,2,30,30,30,0,0.9666666666666668,0,30
ansible,Abdul Anshad A,218,150927,31.8999537,11.863680555555556,43.763634255555566,1.0046082949308757,695.5161290322582,7,30,30,30,0,0.9666666666666668,0,30
ansible,Abel Boldú,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Abhay Kadam,56,21561,31.8999537,11.863680555555556,43.76363425555556,1.8064516129032255,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Abhijeet,9,64683,31.8999537,11.863680555555556,43.76363425555556,0.09677419354838707,695.516129032258,3,30,30,30,0,0.9666666666666668,0,30
ansible,Abhijeet Kasurde,33186,23091831,31.899953699999998,11.863680555555556,43.76363425555556,0.999548206379326,695.516129032258,1071,30,30,30,0,0.9666666666666668,0,30
ansible,Abhijit Menon-Sen,896,3363516,31.899953699999998,11.863680555555556,43.76363425555556,0.18527708850289495,695.516129032258,156,30,30,30,0,0.9666666666666668,0,30
ansible,Abhinav Mishra,2,21561,31.8999537,11.863680555555556,43.76363425555556,0.064516129032258,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Abhinav Tripathy,4,21561,31.8999537,11.863680555555556,43.76363425555556,0.1290322580645161,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Abhishek Shailendra Singh,3,43122,31.8999537,11.863680555555556,43.76363425555556,0.04838709677419355,695.516129032258,2,30,30,30,0,0.9666666666666668,0,30
ansible,Abigail Howe,2,21561,31.8999537,11.863680555555556,43.76363425555556,0.064516129032258,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Abitha Palaniappan,39,43122,31.8999537,11.863680555555556,43.76363425555556,0.6290322580645161,695.516129032258,2,30,30,30,0,0.9666666666666668,0,30
ansible,Achilleas Pipinellis,5,64683,31.8999537,11.863680555555556,43.76363425555556,0.053763440860215034,695.516129032258,3,30,30,30,0,0.9666666666666668,0,30
ansible,Achim,2,21561,31.8999537,11.863680555555556,43.76363425555556,0.064516129032258,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Achintha Gunasekara,13,21561,31.8999537,11.863680555555556,43.76363425555556,0.4193548387096774,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Achraf Cherti,4,21561,31.8999537,11.863680555555556,43.76363425555556,0.1290322580645161,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,"Adam ""Bucky"" Townsend",7,21561,31.8999537,11.863680555555556,43.76363425555556,0.2258064516129032,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Adam Bogdał,131,64683,31.8999537,11.863680555555556,43.76363425555556,1.4086021505376343,695.516129032258,3,30,30,30,0,0.9666666666666668,0,30
ansible,Adam Chainz,21,194049,31.8999537,11.863680555555556,43.76363425555556,0.07526881720430108,695.516129032258,9,30,30,30,0,0.9666666666666668,0,30
ansible,Adam Chalkley,24,43122,31.8999537,11.863680555555556,43.76363425555556,0.3870967741935484,695.516129032258,2,30,30,30,0,0.9666666666666668,0,30
ansible,Adam DeConinck,8,21561,31.8999537,11.863680555555556,43.76363425555556,0.2580645161290322,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Adam Denenberg,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Adam Dobrawy,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Adam Ever-Hadani,1,21561,31.8999537,11.863680555555556,43.76363425555556,0.032258064516129,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Adam Furbee,144,43122,31.8999537,11.863680555555556,43.76363425555556,2.32258064516129,695.516129032258,2,30,30,30,0,0.9666666666666668,0,30
ansible,Adam Garside,307,86244,31.8999537,11.863680555555556,43.76363425555556,2.475806451612903,695.516129032258,4,30,30,30,0,0.9666666666666668,0,30
ansible,Adam Menges,12,21561,31.8999537,11.863680555555556,43.76363425555556,0.3870967741935484,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Adam Morris,0,43122,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,2,30,30,30,0,0.9666666666666668,0,30
ansible,Adam Reznechek,2,21561,31.8999537,11.863680555555556,43.76363425555556,0.064516129032258,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Adam Williamson,79,258732,31.8999537,11.863680555555556,43.76363425555556,0.2123655913978494,695.516129032258,12,30,30,30,0,0.9666666666666668,0,30
ansible,Adam Zieliński,7456,3234150,31.8999537,11.863680555555556,43.76363425555556,1.6034408602150538,695.516129032258,150,30,30,30,0,0.9666666666666668,0,30
ansible,Adam Števko,4332,258732,31.8999537,11.863680555555556,43.76363425555556,11.645161290322582,695.516129032258,12,30,30,30,0,0.9666666666666668,0,30
ansible,Adharsh Srivats R,7455,107805,31.899953700000005,11.863680555555556,43.76363425555556,48.09677419354839,695.516129032258,5,30,30,30,0,0.9666666666666668,0,30
ansible,Adi Rizka,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Adilio,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Adin Hodovic,8,21561,31.8999537,11.863680555555556,43.76363425555556,0.2580645161290322,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Aditi Gautam,1,21561,31.8999537,11.863680555555556,43.76363425555556,0.032258064516129,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Aditya Malhotra,11,21561,31.8999537,11.863680555555556,43.76363425555556,0.3548387096774194,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Aditya Putta,21,86244,31.8999537,11.863680555555556,43.76363425555556,0.16935483870967738,695.516129032258,4,30,30,30,0,0.9666666666666668,0,30
ansible,Adrian Bridgett,23,43122,31.8999537,11.863680555555556,43.76363425555556,0.3709677419354839,695.516129032258,2,30,30,30,0,0.9666666666666668,0,30
ansible,Adrian L Lange,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Adrian Likins,30979,5174640,31.8999537,11.863680555555556,43.76363425555556,4.163844086021506,695.516129032258,240,30,30,30,0,0.9666666666666668,0,30
ansible,Adrian Sadłocha,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Adriano C,2,43122,31.8999537,11.863680555555556,43.76363425555556,0.032258064516129,695.516129032258,2,30,30,30,0,0.9666666666666668,0,30
ansible,Adrien Brault,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Adrien Fleury,578,150927,31.8999537,11.863680555555556,43.763634255555566,2.6635944700460827,695.5161290322582,7,30,30,30,0,0.9666666666666668,0,30
ansible,Adrià Galín Figueras,3,21561,31.8999537,11.863680555555556,43.76363425555556,0.0967741935483871,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Adrián,9,21561,31.8999537,11.863680555555556,43.76363425555556,0.2903225806451613,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Adrián López Galera,332,280293,31.8999537,11.863680555555558,43.76363425555556,0.8238213399503723,695.516129032258,13,30,30,30,0,0.9666666666666668,0,30
ansible,Adrián Matellanes,1,21561,31.8999537,11.863680555555556,43.76363425555556,0.032258064516129,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Afsal Rahim,-1,21561,31.8999537,11.863680555555556,43.76363425555556,-0.032258064516129,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Afsin Toparlak,0,43122,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,2,30,30,30,0,0.9666666666666668,0,30
ansible,Afterburn,162,107805,31.899953700000005,11.863680555555556,43.76363425555556,1.0451612903225809,695.516129032258,5,30,30,30,0,0.9666666666666668,0,30
ansible,Agris,5,21561,31.8999537,11.863680555555556,43.76363425555556,0.1612903225806451,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Agustin Scaramuzza,1,64683,31.8999537,11.863680555555556,43.76363425555556,0.010752688172043,695.516129032258,3,30,30,30,0,0.9666666666666668,0,30
ansible,Agustín Herranz,44,21561,31.8999537,11.863680555555556,43.76363425555556,1.4193548387096775,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Ahmad Khayyat,41,107805,31.899953700000005,11.863680555555556,43.76363425555556,0.2645161290322581,695.516129032258,5,30,30,30,0,0.9666666666666668,0,30
ansible,Ahmed Hussein,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Ahmet Bilal Can,3,43122,31.8999537,11.863680555555556,43.76363425555556,0.04838709677419349,695.516129032258,2,30,30,30,0,0.9666666666666668,0,30
ansible,Ahti Kitsik,60,64683,31.8999537,11.863680555555556,43.76363425555556,0.6451612903225806,695.516129032258,3,30,30,30,0,0.9666666666666668,0,30
ansible,Aidan Hobson Sayers,11,21561,31.8999537,11.863680555555556,43.76363425555556,0.3548387096774194,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Aine Riordan,13,172488,31.8999537,11.863680555555556,43.76363425555556,0.05241935483870966,695.516129032258,8,30,30,30,0,0.9666666666666668,0,30
ansible,AirCombat,11,21561,31.8999537,11.863680555555556,43.76363425555556,0.3548387096774194,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Ajay Chenampara,10,43122,31.8999537,11.863680555555556,43.76363425555556,0.16129032258064516,695.516129032258,2,30,30,30,0,0.9666666666666668,0,30
ansible,Akihiro YAMAZAKI,1,43122,31.8999537,11.863680555555556,43.76363425555556,0.0161290322580645,695.516129032258,2,30,30,30,0,0.9666666666666668,0,30
ansible,Akira Yokochi,13,344976,31.8999537,11.863680555555556,43.76363425555556,0.026209677419354833,695.516129032258,16,30,30,30,0,0.9666666666666668,0,30
ansible,Akos Vandra,0,43122,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,2,30,30,30,0,0.9666666666666668,0,30
ansible,Akshay Gaikwad,928,107805,31.899953700000005,11.863680555555556,43.76363425555556,5.987096774193549,695.516129032258,5,30,30,30,0,0.9666666666666668,0,30
ansible,Akshay Nair,10,21561,31.8999537,11.863680555555556,43.76363425555556,0.3225806451612903,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Aladin Jaermann,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Alan Descoins,43,107805,31.899953700000005,11.863680555555556,43.76363425555556,0.27741935483870966,695.516129032258,5,30,30,30,0,0.9666666666666668,0,30
ansible,Alan Fairless,112,129366,31.8999537,11.863680555555556,43.76363425555556,0.6021505376344086,695.516129032258,6,30,30,30,0,0.9666666666666668,0,30
ansible,Alan Grosskurth,23,43122,31.8999537,11.863680555555556,43.76363425555556,0.3709677419354839,695.516129032258,2,30,30,30,0,0.9666666666666668,0,30
ansible,Alan Hinchliff,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Alan Justino da Silva,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Alan Loi,522,323415,31.8999537,11.863680555555556,43.76363425555556,1.1225806451612903,695.516129032258,15,30,30,30,0,0.9666666666666668,0,30
ansible,Alan Pearce,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Alan Rominger,555,819318,31.899953699999998,11.863680555555556,43.76363425555556,0.47113752122241087,695.516129032258,38,30,30,30,0,0.9666666666666668,0,30
ansible,Alan Scherger,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Alan Wright,-2,21561,31.8999537,11.863680555555556,43.76363425555556,-0.064516129032258,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Alb0t,525,43122,31.8999537,11.863680555555556,43.76363425555556,8.46774193548387,695.516129032258,2,30,30,30,0,0.9666666666666668,0,30
ansible,Albert Casademont,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Albert Cervera i Areny,2,21561,31.8999537,11.863680555555556,43.76363425555556,0.064516129032258,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Albert Mikaelyan,0,43122,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,2,30,30,30,0,0.9666666666666668,0,30
ansible,Albert Siersema,99,107805,31.899953700000005,11.863680555555556,43.76363425555556,0.6387096774193548,695.516129032258,5,30,30,30,0,0.9666666666666668,0,30
ansible,Alberto Gireud,201,86244,31.8999537,11.863680555555556,43.76363425555556,1.6209677419354838,695.516129032258,4,30,30,30,0,0.9666666666666668,0,30
ansible,Alberto Goffi,-1,43122,31.8999537,11.863680555555556,43.76363425555556,-0.0161290322580645,695.516129032258,2,30,30,30,0,0.9666666666666668,0,30
ansible,Alberto Gonzalez Iniesta,1,21561,31.8999537,11.863680555555556,43.76363425555556,0.032258064516129,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Alberto Murillo Silva,1060,258732,31.8999537,11.863680555555556,43.76363425555556,2.849462365591398,695.516129032258,12,30,30,30,0,0.9666666666666668,0,30
ansible,Aldo Bongio,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Alejandro Bednarik,17,43122,31.8999537,11.863680555555556,43.76363425555556,0.27419354838709675,695.516129032258,2,30,30,30,0,0.9666666666666668,0,30
ansible,AlejandroF,3,21561,31.8999537,11.863680555555556,43.76363425555556,0.0967741935483871,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Alek Storm,-1,64683,31.8999537,11.863680555555556,43.76363425555556,-0.010752688172043,695.516129032258,3,30,30,30,0,0.9666666666666668,0,30
ansible,Aleks,1,21561,31.8999537,11.863680555555556,43.76363425555556,0.032258064516129,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Aleks Daranutsa,-1,21561,31.8999537,11.863680555555556,43.76363425555556,-0.032258064516129,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Aleksandr Vinokurov,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Aleksei Kioller,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Aleksej Romanov,138,107805,31.899953700000005,11.863680555555556,43.76363425555556,0.8903225806451612,695.516129032258,5,30,30,30,0,0.9666666666666668,0,30
ansible,Aleksey Gavrilov,3,21561,31.8999537,11.863680555555556,43.76363425555556,0.0967741935483871,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Aleksey Khudyakov,-24,172488,31.8999537,11.863680555555556,43.76363425555556,-0.09677419354838712,695.516129032258,8,30,30,30,0,0.9666666666666668,0,30
ansible,Aleksey Ovcharenko,288,172488,31.8999537,11.863680555555556,43.76363425555556,1.161290322580645,695.516129032258,8,30,30,30,0,0.9666666666666668,0,30
ansible,Aleksey Shirokih,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Aleksey Tsalolikhin,22,21561,31.8999537,11.863680555555556,43.76363425555556,0.7096774193548387,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Aleksi Aalto,18,21561,31.8999537,11.863680555555556,43.76363425555556,0.5806451612903226,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Alen Komic,372,21561,31.8999537,11.863680555555556,43.76363425555556,12.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Ales Nosek,19,64683,31.8999537,11.863680555555556,43.76363425555556,0.20430107526881716,695.516129032258,3,30,30,30,0,0.9666666666666668,0,30
ansible,Alessandro Arnone,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Alessandro Gentilini,50,215610,31.899953700000005,11.863680555555556,43.76363425555556,0.16129032258064516,695.516129032258,10,30,30,30,0,0.9666666666666668,0,30
ansible,Alessandro Pilotti,1,43122,31.8999537,11.863680555555556,43.76363425555556,0.0161290322580645,695.516129032258,2,30,30,30,0,0.9666666666666668,0,30
ansible,Alex Burdusel,204,129366,31.8999537,11.863680555555556,43.76363425555556,1.096774193548387,695.516129032258,6,30,30,30,0,0.9666666666666668,0,30
ansible,Alex Chistyakov,3,21561,31.8999537,11.863680555555556,43.76363425555556,0.0967741935483871,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Alex Chvatal,68,21561,31.8999537,11.863680555555556,43.76363425555556,2.193548387096774,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Alex Clifford,1,43122,31.8999537,11.863680555555556,43.76363425555556,0.0161290322580645,695.516129032258,2,30,30,30,0,0.9666666666666668,0,30
ansible,Alex Domoradov,3,21561,31.8999537,11.863680555555556,43.76363425555556,0.0967741935483871,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Alex Gabilondo,258,301854,31.8999537,11.863680555555556,43.763634255555566,0.5944700460829493,695.5161290322582,14,30,30,30,0,0.9666666666666668,0,30
ansible,Alex Grönholm,257,21561,31.8999537,11.863680555555556,43.76363425555556,8.290322580645162,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Alex Haydock,2,21561,31.8999537,11.863680555555556,43.76363425555556,0.064516129032258,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Alex Henrie,40,258732,31.8999537,11.863680555555556,43.76363425555556,0.10752688172043008,695.516129032258,12,30,30,30,0,0.9666666666666668,0,30
ansible,Alex Humphreys,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,Alex Mirski-Fitton,4,21561,31.8999537,11.863680555555556,43.76363425555556,0.1290322580645161,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
