Project Name,Author,Total Commits,Total PRs,Avg PR Merge Time (hours),Total Issues,Avg Issue Resolution Time (hours),Total Code Reviews,Total CI/CD Runs,CI/CD Success Rate,Total Deployments,Total Contributors,Bug Fix Commit Count,log_defect_density,log_lead_time,log_code_churn,logit_failed_rate
ansible,Jonan,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,9.978641406136552,3.77880320438091,-13.815510557964274,-3.367295829986478
ansible,Jonas DOREL,9,90,31.8999537,90,11.863680555555556,90,0,0.9666666666666668,0,30,64683,9.246233213691147,3.77880320438091,-6.432396868604893,-3.367295829986478
ansible,Jonas Eriksson,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,9.978641406136552,3.77880320438091,-13.815510557964274,-3.367295829986478
ansible,Jonas Esbjørn Engell,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,9.285494225576606,3.77880320438091,-3.433987204485147,-3.367295829986478
ansible,Jonas I. Liechti,4,60,31.8999537,60,11.863680555555556,60,0,0.9666666666666668,0,30,43122,9.63206781585658,3.77880320438091,-8.624748881224711,-3.367295829986478
ansible,Jonas Kongslund,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,9.978641406136552,3.77880320438091,-13.815510557964274,-3.367295829986478
ansible,Jonas Meurer,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,7.413692048675015,3.77880320438091,-0.9490805546971459,-3.367295829986478
ansible,Jonas Pfenniger,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,5.4788317358062875,3.77880320438091,1.0546491652469936,-3.367295829986478
ansible,Jonas Schäfer,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,8.880029117468442,3.77880320438091,-2.740840023925202,-3.367295829986478
ansible,Jonas Vermeulen,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,5.621932579446961,3.77880320438091,0.9098182173685376,-3.367295829986478
ansible,Jonathan A. Sternberg,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,6.843147190207403,3.77880320438091,-0.3429447511268303,-3.367295829986478
ansible,Jonathan Argentiero,15129,3690,31.8999537,3690,11.863680555555556,3690,0,0.9666666666666668,0,30,2652003,inf,3.77880320438091,-6.210928024297661,-3.367295829986478
ansible,Jonathan Juares Beber,9,90,31.8999537,90,11.863680555555556,90,0,0.9666666666666668,0,30,64683,8.709753909546444,3.77880320438091,-9.093606228831812,-3.367295829986478
ansible,Jonathan Lindbloom,11449,3210,31.899953700000005,3210,11.863680555555556,3210,0,0.9666666666666668,0,30,2307027,inf,3.77880320438091,-5.463578132467211,-3.3672958299864777
ansible,Jonathan Lozada D,4,60,31.8999537,60,11.863680555555556,60,0,0.9666666666666668,0,30,43122,8.938920635296634,3.77880320438091,-7.651793806697054,-3.367295829986478
ansible,Jonathan Nuñez,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,3.168498956021416,3.77880320438091,3.375052101557833,-3.367295829986478
ansible,Jonathan Okasinski,484,660,31.8999537,660,11.863680555555556,660,0,0.9666666666666668,0,30,474342,7.606103129630878,3.77880320438091,-7.907282347030932,-3.3672958299864786
ansible,Jonathan Richard Henry Evans (JRHE),1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,8.880029117468442,3.77880320438091,-2.740840023925202,-3.367295829986478
ansible,Jonathan Sokolowski,4,60,31.8999537,60,11.863680555555556,60,0,0.9666666666666668,0,30,43122,8.21546114382847,3.77880320438091,-2.047692843365256,-3.367295829986478
ansible,Jonathan Süssemilch Poulain,9,90,31.8999537,90,11.863680555555556,90,0,0.9666666666666668,0,30,64683,8.366547437152725,3.77880320438091,-5.359438260315492,-3.367295829986478
ansible,Jonathon Klobucar,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,7.493734756348552,3.77880320438091,-1.0360919316867756,-3.367295829986478
ansible,Jonathon Sheffield,1156,1020,31.8999537,1020,11.863680555555556,1020,0,0.9666666666666669,0,30,733074,inf,3.7788032043809103,-8.403875560138626,-3.367295829986478
ansible,Jonery,196,420,31.8999537,420,11.863680555555556,420,0,0.9666666666666668,0,30,301854,8.648340284911871,3.77880320438091,-5.248303609723029,-3.367295829986478
ansible,Joni Salmi,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,9.978641406136552,3.77880320438091,-13.815510557964274,-3.367295829986478
ansible,Jonny McCullagh,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,9.978641406136552,3.77880320438091,-13.815510557964274,-3.367295829986478
ansible,JonnyG365,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,9.978641406136552,3.77880320438091,-13.815510557964274,-3.367295829986478
ansible,Joona Somerkivi,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,7.899199864456716,3.77880320438091,-1.488077055429833,-3.367295829986478
ansible,Joost Cassee,16,120,31.8999537,120,11.863680555555556,120,0,0.9666666666666668,0,30,86244,7.469486689851724,3.77880320438091,-1.133914695454476,-3.367295829986478
ansible,Joost De Cock,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,9.978641406136552,3.77880320438091,-13.815510557964274,-3.367295829986478
ansible,Joost Molenaar,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,9.285494225576606,3.77880320438091,-3.433987204485147,-3.367295829986478
ansible,Jordan Cohen,121,330,31.8999537,330,11.863680555555556,330,0,0.9666666666666668,0,30,237171,9.40081343698238,3.77880320438091,-8.687562699989192,-3.3672958299864786
ansible,Jordi De Groof,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,8.186881936908497,3.77880320438091,-1.8245492920510462,-3.367295829986478
ansible,Jordi Gutiérrez Hermoso,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,-13.815510557964274,3.77880320438091,-13.815510557964274,-3.367295829986478
ansible,Jordon Replogle,4,60,31.8999537,60,11.863680555555556,60,0,0.9666666666666668,0,30,43122,7.126750168808453,3.77880320438091,-0.7326485135490066,-3.367295829986478
ansible,Joren Vrancken,36,180,31.8999537,180,11.863680555555556,180,0,0.9666666666666668,0,30,129366,inf,3.77880320438091,-11.09522812359768,-3.367295829986478
ansible,Jorge Bastida,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,9.978641406136552,3.77880320438091,-13.815510557964274,-3.367295829986478
ansible,Jorge Campo,16,120,31.8999537,120,11.863680555555556,120,0,0.9666666666666668,0,30,86244,8.600284219595306,3.77880320438091,-2.583687859069608,-3.367295829986478
ansible,Jorge Nerín,16,120,31.8999537,120,11.863680555555556,120,0,0.9666666666666668,0,30,86244,9.530701538829538,3.77880320438091,-10.817770241485967,-3.367295829986478
ansible,Jorge Quintás,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,9.978641406136552,3.77880320438091,-13.815510557964274,-3.367295829986478
ansible,Jorge Rodriguez (A.K.A. Tiriel),4,60,31.8999537,60,11.863680555555556,60,0,0.9666666666666668,0,30,43122,8.230387625403312,3.77880320438091,-6.891880929824847,-3.367295829986478
ansible,Jorge Vallecillo,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,9.978641406136552,3.77880320438091,-13.815510557964274,-3.367295829986478
ansible,Jorge-Rodriguez,4,60,31.8999537,60,11.863680555555556,60,0,0.9666666666666668,0,30,43122,9.005686331608896,3.77880320438091,-7.728869146610682,-3.367295829986478
ansible,Joris (J.J.M.) Weijters,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,8.03273125708124,3.77880320438091,-1.6422277352570913,-3.367295829986478
ansible,Joris Van den Bossche,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,7.088269648240388,3.77880320438091,-0.6007738604289302,-3.367295829986478
ansible,Jose Andres Alvarez Loaiciga,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,9.978641406136552,3.77880320438091,-13.815510557964274,-3.367295829986478
ansible,Jose Angel Munoz,225,450,31.8999537,450,11.863680555555556,450,0,0.9666666666666668,0,30,323415,inf,3.77880320438091,-4.545597603098708,-3.3672958299864786
ansible,Jose Delarosa,289,510,31.8999537,510,11.863680555555556,510,0,0.9666666666666669,0,30,366537,7.101941688967575,3.7788032043809103,-1.9429516679006449,-3.367295829986478
ansible,Jose Luis Rivero,9,90,31.8999537,90,11.863680555555556,90,0,0.9666666666666668,0,30,64683,1.8162083579162946,3.77880320438091,-10.355002773471233,-3.367295829986478
ansible,Jose Marinho,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,6.452280881520391,3.77880320438091,0.06252035698133393,-3.367295829986478
ansible,Jose l. Azagra,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,7.270591205034342,3.77880320438091,-0.7949298748698878,-3.367295829986478
ansible,Josef 'veloc1ty' Stautner,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,9.978641406136552,3.77880320438091,-13.815510557964274,-3.367295829986478
ansible,Joseph Andreatta,16,120,31.8999537,120,11.863680555555556,120,0,0.9666666666666668,0,30,86244,6.09645973241317,3.77880320438091,0.40345693247353054,-3.367295829986478
ansible,Joseph Kennedy,25,150,31.899953700000005,150,11.863680555555556,150,0,0.9666666666666668,0,30,107805,7.858436389857078,3.7788032043809094,-5.510341881432014,-3.367295829986478
ansible,Joseph Shraibman,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,8.03273125708124,3.77880320438091,-1.6422277352570913,-3.367295829986478
ansible,Joseph Spisak,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,9.978641406136552,3.77880320438091,-13.815510557964274,-3.367295829986478
ansible,Joseph Torcasso,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,6.7597655812683515,3.77880320438091,-0.25593337413720063,-3.367295829986478
ansible,José Moreira,64,240,31.8999537,240,11.863680555555556,240,0,0.9666666666666668,0,30,172488,5.1532840638894815,3.77880320438091,-8.085009498427125,-3.367295829986478
ansible,José Sabater Montes,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,inf,3.77880320438091,-13.815510557964274,-3.367295829986478
ansible,Josh,9,90,31.8999537,90,11.863680555555556,90,0,0.9666666666666668,0,30,64683,inf,3.77880320438091,-10.355002773471233,-3.367295829986478
ansible,Josh Edmonds,4,60,31.8999537,60,11.863680555555556,60,0,0.9666666666666668,0,30,43122,5.126367061177184,3.77880320438091,1.3962747324011597,-3.367295829986478
ansible,Josh Gachnang,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,9.978641406136552,3.77880320438091,-13.815510557964274,-3.367295829986478
ansible,Josh Jacobson,16,120,31.8999537,120,11.863680555555556,120,0,0.9666666666666668,0,30,86244,9.703988333969525,3.77880320438091,-11.046842924454506,-3.367295829986478
ansible,Josh Lothian,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,8.186881936908497,3.77880320438091,-1.8245492920510462,-3.367295829986478
ansible,Josh Smift,4,60,31.8999537,60,11.863680555555556,60,0,0.9666666666666668,0,30,43122,9.978641406136552,3.77880320438091,-13.815510557964274,-3.367295829986478
ansible,Josh Souza,16,120,31.8999537,120,11.863680555555556,120,0,0.9666666666666668,0,30,86244,7.78375204216562,3.77880320438091,-6.443453257485017,-3.367295829986478
ansible,Josh VanDeraa,25,150,31.899953700000005,150,11.863680555555556,150,0,0.9666666666666668,0,30,107805,7.264114690744617,3.7788032043809094,-4.883189118989942,-3.367295829986478
ansible,Joshi Friberg,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,9.978641406136552,3.77880320438091,-13.815510557964274,-3.367295829986478
ansible,Joshua Bayfield,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,6.682804540132223,3.77880320438091,-0.17589066646366416,-3.367295829986478
ansible,Joshua C. Randall,9,90,31.8999537,90,11.863680555555556,90,0,0.9666666666666668,0,30,64683,8.613859885395852,3.77880320438091,-5.648605116217066,-3.367295829986478
ansible,Joshua Conner,144,360,31.8999537,360,11.863680555555556,360,0,0.9666666666666668,0,30,258732,4.677429121675974,3.77880320438091,-4.917632711120415,-3.367295829986478
ansible,Joshua Elsasser,2601,1530,31.8999537,1530,11.863680555555556,1530,0,0.9666666666666668,0,30,1099611,inf,3.77880320438091,-7.4378095545297755,-3.367295829986478
ansible,Joshua Gilman,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,9.978641406136552,3.77880320438091,-13.815510557964274,-3.367295829986478
ansible,Joshua Schmidlkofer,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,8.369203493702452,3.77880320438091,-2.047692843365256,-3.367295829986478
ansible,Joshua Stevenson,36,180,31.8999537,180,11.863680555555556,180,0,0.9666666666666668,0,30,129366,inf,3.77880320438091,-9.577762924452554,-3.367295829986478
ansible,Joshua Tacoma,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,8.592347045016663,3.77880320438091,-2.3353749158170367,-3.367295829986478
ansible,Josue David Hernandez,9,90,31.8999537,90,11.863680555555556,90,0,0.9666666666666668,0,30,64683,7.618071877434694,3.77880320438091,-1.1927097242114102,-3.367295829986478
ansible,José R Cordones,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,9.978641406136552,3.77880320438091,-13.815510557964274,-3.367295829986478
ansible,João Soares,25,150,31.899953700000005,150,11.863680555555556,150,0,0.9666666666666668,0,30,107805,8.80142059984652,3.7788032043809094,-4.589257837983354,-3.367295829986478
ansible,Juan Antonio Osorio,9,90,31.8999537,90,11.863680555555556,90,0,0.9666666666666668,0,30,64683,7.411122701713691,3.77880320438091,-1.0289072115751141,-3.367295829986478
ansible,Juan Antonio Valiño García,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,8.03273125708124,3.77880320438091,-1.6422277352570913,-3.367295829986478
ansible,Juan Jimenez,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,9.978641406136552,3.77880320438091,-13.815510557964274,-3.367295829986478
ansible,Juan Manuel Parrilla,9,90,31.8999537,90,11.863680555555556,90,0,0.9666666666666668,0,30,64683,5.574820271144133,3.77880320438091,0.9501990855546384,-3.367295829986478
ansible,Juha Litola,4,60,31.8999537,60,11.863680555555556,60,0,0.9666666666666668,0,30,43122,-1.918434575913861,3.77880320438091,-13.815510557964274,-3.367295829986478
ansible,Juho Viitasalo,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,8.03273125708124,3.77880320438091,-1.6422277352570913,-3.367295829986478
ansible,Juho-Mikko Pellinen,25,150,31.899953700000005,150,11.863680555555556,150,0,0.9666666666666668,0,30,107805,inf,3.7788032043809094,-8.946197428881401,-3.367295829986478
ansible,Jui-min Lee,4,60,31.8999537,60,11.863680555555556,60,0,0.9666666666666668,0,30,43122,8.230387625403312,3.77880320438091,-6.891880929824847,-3.367295829986478
ansible,Julian Kornberger,36,180,31.8999537,180,11.863680555555556,180,0,0.9666666666666668,0,30,129366,6.859009435591091,3.77880320438091,-3.7832800994549793,-3.367295829986478
ansible,Julian Paul Dasmarinas,4,60,31.8999537,60,11.863680555555556,60,0,0.9666666666666668,0,30,43122,7.3345078907892844,3.77880320438091,-0.8660879859600155,-3.367295829986478
ansible,Julian Picht,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,7.493734756348552,3.77880320438091,-1.0360919316867756,-3.367295829986478
ansible,Julien Almarcha,289,510,31.8999537,510,11.863680555555556,510,0,0.9666666666666669,0,30,366537,7.156796176128007,3.7788032043809103,-5.244761165206553,-3.367295829986478
ansible,Julien Champseix,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,6.194451772218291,3.77880320438091,0.3272129112084162,-3.367295829986478
ansible,Julien DAUPHANT,4,60,31.8999537,60,11.863680555555556,60,0,0.9666666666666668,0,30,43122,8.480775269359556,3.77880320438091,-2.335374915817037,-3.367295829986478
ansible,Julien Lhermitte,9,90,31.8999537,90,11.863680555555556,90,0,0.9666666666666668,0,30,64683,8.867906569411483,3.77880320438091,-9.256390484803122,-3.367295829986478
ansible,Julien PRIGENT,64,240,31.8999537,240,11.863680555555556,240,0,0.9666666666666668,0,30,172488,7.110007473996577,3.77880320438091,-3.2036620236116993,-3.367295829986478
ansible,Julien Recurt,441,630,31.8999537,630,11.863680555555556,630,0,0.9666666666666669,0,30,452781,7.271733890316391,3.7788032043809103,-3.7404417660702722,-3.367295829986478
ansible,Julien Schueller,4,60,31.8999537,60,11.863680555555556,60,0,0.9666666666666668,0,30,43122,9.978641406136552,3.77880320438091,-13.815510557964274,-3.367295829986478
ansible,Julien Stroheker,36,180,31.8999537,180,11.863680555555556,180,0,0.9666666666666668,0,30,129366,2.09143616745463,3.77880320438091,-1.3137913026201706,-3.367295829986478
ansible,Jumpei Ogawa,4,60,31.8999537,60,11.863680555555556,60,0,0.9666666666666668,0,30,43122,9.63206781585658,3.77880320438091,-8.624748881224711,-3.367295829986478
ansible,Jun Matsushita,4,60,31.8999537,60,11.863680555555556,60,0,0.9666666666666668,0,30,43122,9.978641406136552,3.77880320438091,-13.815510557964274,-3.367295829986478
ansible,Junegunn Choi,81,270,31.8999537,270,11.863680555555556,270,0,0.9666666666666668,0,30,194049,inf,3.77880320438091,-4.261808715941901,-3.367295829986478
ansible,Junyi Yi,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,3.943159973611796,3.77880320438091,2.5990990173136552,-3.367295829986478
ansible,Juraci,4,60,31.8999537,60,11.863680555555556,60,0,0.9666666666666668,0,30,43122,8.200967375391846,3.77880320438091,-1.8449602893111736,-3.367295829986478
ansible,Jure Triglav,9,90,31.8999537,90,11.863680555555556,90,0,0.9666666666666668,0,30,64683,9.3813882497272,3.77880320438091,-6.663445928791542,-3.367295829986478
ansible,Jurgen Brand,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,4.200989082913896,3.77880320438091,2.340564341059262,-3.367295829986478
ansible,Juri Glass,4,60,31.8999537,60,11.863680555555556,60,0,0.9666666666666668,0,30,43122,9.63206781585658,3.77880320438091,-8.624748881224711,-3.367295829986478
ansible,Jurrien Bloemen,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,9.978641406136552,3.77880320438091,-13.815510557964274,-3.367295829986478
ansible,JustInVTime,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,8.592347045016663,3.77880320438091,-2.3353749158170367,-3.367295829986478
ansible,Justin Clift,4,60,31.8999537,60,11.863680555555556,60,0,0.9666666666666668,0,30,43122,9.978641406136552,3.77880320438091,-13.815510557964274,-3.367295829986478
ansible,Justin DuJardin,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,9.978641406136552,3.77880320438091,-13.815510557964274,-3.367295829986478
ansible,Justin Good,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,7.899199864456716,3.77880320438091,-1.488077055429833,-3.367295829986478
ansible,Justin Kennedy,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,8.03273125708124,3.77880320438091,-1.6422277352570913,-3.367295829986478
ansible,Justin Ossevoort,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,9.978641406136552,3.77880320438091,-13.815510557964274,-3.367295829986478
ansible,Justin Otherguy,256,480,31.8999537,480,11.863680555555556,480,0,0.9666666666666668,0,30,344976,7.072859561377119,3.77880320438091,-7.2907782464373785,-3.367295829986478
ansible,Justin Phelps,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,9.285494225576606,3.77880320438091,-3.433987204485147,-3.367295829986478
ansible,Ján Dzurek,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,9.978641406136552,3.77880320438091,-13.815510557964274,-3.367295829986478
ansible,Jérémie Augustin,196,420,31.8999537,420,11.863680555555556,420,0,0.9666666666666668,0,30,301854,5.999498536053773,3.77880320438091,-9.632159794601467,-3.367295829986478
ansible,Jérémy Lecour,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,6.5129055033368255,3.77880320438091,0.0,-3.367295829986478
ansible,Jérôme BAROTIN,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,3.8517722220223676,3.77880320438091,2.6906961864090584,-3.367295829986478
ansible,Jérôme Loyet,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,6.315079760006906,3.77880320438091,0.20359895524123955,-3.367295829986478
ansible,Jörg Dietrich,4,60,31.8999537,60,11.863680555555556,60,0,0.9666666666666668,0,30,43122,-3.23796324072149,3.77880320438091,-7.342274202493941,-3.367295829986478
ansible,Jörg Thalheim,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,4.5063707324650775,3.77880320438091,2.034072936649985,-3.367295829986478
ansible,Jørgen Lien Sellæg,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,7.270591205034342,3.77880320438091,-0.7949298748698878,-3.367295829986478
ansible,Jürgen Hermann,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,9.978641406136552,3.77880320438091,-13.815510557964274,-3.367295829986478
ansible,Jürgen Hötzel,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,6.452280881520391,3.77880320438091,0.06252035698133393,-3.367295829986478
ansible,K. Preyk,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,9.978641406136552,3.77880320438091,-13.815510557964274,-3.367295829986478
ansible,KARASZI István,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,9.978641406136552,3.77880320438091,-13.815510557964274,-3.367295829986478
ansible,KATO Tomoyuki,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,9.978641406136552,3.77880320438091,-13.815510557964274,-3.367295829986478
ansible,KIDANI Akito,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,9.978641406136552,3.77880320438091,-13.815510557964274,-3.367295829986478
ansible,KIKUCHI Koichiro,4,60,31.8999537,60,11.863680555555556,60,0,0.9666666666666668,0,30,43122,8.134201679079585,3.77880320438091,-6.792968058159887,-3.367295829986478
ansible,Kaan Caglan,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,7.899199864456716,3.77880320438091,-1.488077055429833,-3.367295829986478
ansible,Kaarle Ritvanen,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,5.095839483550182,3.77880320438091,1.4412101187160054,-3.367295829986478
ansible,Kahlil (Kal) Hodgson,9,90,31.8999537,90,11.863680555555556,90,0,0.9666666666666668,0,30,64683,8.053790890955083,3.77880320438091,-5.009164385371571,-3.367295829986478
ansible,Kai Kousa,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,9.978641406136552,3.77880320438091,-13.815510557964274,-3.367295829986478
ansible,Kai Xia(夏恺),4,60,31.8999537,60,11.863680555555556,60,0,0.9666666666666668,0,30,43122,9.978641406136552,3.77880320438091,-13.815510557964274,-3.367295829986478
ansible,Kai de Haan,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,8.880029117468442,3.77880320438091,-2.740840023925202,-3.367295829986478
ansible,Kairo Araujo,64,240,31.8999537,240,11.863680555555556,240,0,0.9666666666666668,0,30,172488,5.2137149747512606,3.77880320438091,1.2369833354545618,-3.367295829986478
ansible,Kajsa Gauza,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,9.978641406136552,3.77880320438091,-13.815510557964274,-3.367295829986478
ansible,Kale Franz,9,90,31.8999537,90,11.863680555555556,90,0,0.9666666666666668,0,30,64683,8.486195801310483,3.77880320438091,-5.478329908295069,-3.367295829986478
ansible,Kalle Lehtonen,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,8.880029117468442,3.77880320438091,-2.740840023925202,-3.367295829986478
ansible,Kamal Nasser,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,9.978641406136552,3.77880320438091,-13.815510557964274,-3.367295829986478
ansible,Kamal Wood,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,8.592347045016663,3.77880320438091,-2.3353749158170367,-3.367295829986478
ansible,Kami,9,90,31.8999537,90,11.863680555555556,90,0,0.9666666666666668,0,30,64683,7.4048585352639025,3.77880320438091,-0.9922708851666212,-3.367295829986478
ansible,Kamil Boratyński,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,9.285494225576606,3.77880320438091,-3.433987204485147,-3.367295829986478
ansible,Kamil Cholewiński,4,60,31.8999537,60,11.863680555555556,60,0,0.9666666666666668,0,30,43122,9.63206781585658,3.77880320438091,-8.624748881224711,-3.367295829986478
ansible,Kamil Kisiel,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,-13.815510557964274,3.77880320438091,-13.815510557964274,-3.367295829986478
ansible,Kamil Madac,4,60,31.8999537,60,11.863680555555556,60,0,0.9666666666666668,0,30,43122,9.978641406136552,3.77880320438091,-13.815510557964274,-3.367295829986478
ansible,Kamil Szczygiel,36,180,31.8999537,180,11.863680555555556,180,0,0.9666666666666668,0,30,129366,3.722782327821546,3.77880320438091,-4.738971176055743,-3.367295829986478
ansible,Kamil Wilczek,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,inf,3.77880320438091,-13.815510557964274,-3.367295829986478
ansible,Kamjar Gerami,4,60,31.8999537,60,11.863680555555556,60,0,0.9666666666666668,0,30,43122,9.978641406136552,3.77880320438091,-13.815510557964274,-3.367295829986478
ansible,Kampftoast,16,120,31.8999537,120,11.863680555555556,120,0,0.9666666666666668,0,30,86244,9.978641406136552,3.77880320438091,-13.815510557964274,-3.367295829986478
ansible,Kanwei Li,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,7.676056313142507,3.77880320438091,-1.2367626271489267,-3.367295829986478
ansible,Kapil Mirchandani,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,4.514809601110942,3.77880320438091,2.0255983096590127,-3.367295829986478
ansible,Karen Poon,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,9.978641406136552,3.77880320438091,-13.815510557964274,-3.367295829986478
ansible,Karim BEN YOUSSEF,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,6.611345576150078,3.77880320438091,-0.10178269430994247,-3.367295829986478
ansible,Karim Boumedhel,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,5.547824607293239,3.77880320438091,0.9848534033114514,-3.367295829986478
ansible,Karl Bergström,1,30,31.8999537,30,11.863680555555556,30,0,0.9666666666666668,0,30,21561,9.285494225576606,3.77880320438091,-3.433987204485147,-3.367295829986478
ansible,Karl Goetz,9,90,31.8999537,90,11.863680555555556,90,0,0.9666666666666668,0,30,64683,1.6810533218802401,3.77880320438091,-10.123953713284584,-3.367295829986478
