Field,Value
"ImportanceOfBeingErnest,Zac Hatfield-Dodds",2
"Importance of Being Ernest,Thomas A Caswell",2
"MeeseeksMachine,Antony Lee",2
"Maximilian Nöthe,David Stansby",2
"Maximilian Maahn,Thomas A Caswell",2
"Max Chen,andrzejnovak",2
"Max Chen,Thomas A Caswell",2
"Matthias Bussonnier,Thomas A Caswell",2
"Matthias Bussonnier,Oscar Gustafsson",2
"Matthias Bussonnier,David Stansby",2
"Matthias Bussonnier,Bruno Beltran",2
"Matthew Morrison,Kyle Sunden",2
"Matthew Brett,Jens Hedegaard Nielsen",2
"Matthew Brett,Holger Peters",2
"Jake VanderPlas,Thomas A Caswell",2
"Jae-Joon Lee,Thomas A Caswell",2
"Jae-Joon Lee,Phil Elson",2
"Chaoyi Hu,Kyle Sunden",2
"Cameron Davidson-Pilon,Thomas A Caswell",2
"Matt Giuca,Thomas A Caswell",2
"Matt Giuca,Cimarron Mittelsteadt",2
"Marvvxi,Tim Hoffmann",2
"Martin Spacek,pelson",2
"Manuel Metz,Darren Dale",2
"Mad Physicist,Thomas A Caswell",2
"Leon Yin,Nelle Varoquaux",2
"Leo Singer,Thomas A Caswell",2
"Lennart Fricke,Thomas A Caswell",2
"Kyle Sunden,Chahak Mehta",2
"Jan-Philip Gehrcke,Damon McDougall",2
"Jan-Hendrik Müller,kolibril13",2
"James Evans,Eric Firing",2
"Charles Moad,Eric Firing",2
"Kieran Ramos,Thomas A Caswell",2
"Christopher Holdgraf,Chris Holdgraf",2
"Christopher Holdgraf,Antony Lee",2
"Christoph Gohlke,Thomas A Caswell",2
"Christoph Gohlke,Nelle Varoquaux",2
"Jun Tan,Eric Firing",2
"Julien Lhermitte,Julien L",2
"Jouni K. Seppänen,Jae-Joon Lee",2
"Jouni K. Seppänen,Darren Dale",2
"Joseph Fox-Rabinovitz,Víctor Zabalza",2
"John Hunter,Sameer D'Costa",2
"Colin,MeeseeksMachine",2
"John Hunter,James Evans",2
"John Hunter,Grégory Lielens",2
"Johann Krauter,Photoniker",2
"Jason Grout,Phil Elson",2
"Damon McDougall,Thomas A Caswell",2
"Damon McDougall,Phil Elson",2
"Johan von Forstner,Max Chen",2
"Joel B. Mohler,Michael Droettboom",2
"Jody Klymak,root",2
"Jody Klymak,pharshalp",2
"Jody Klymak,melissawm",2
"Jody Klymak,j1642",2
"Jody Klymak,Paul Ivanov",2
"Jody Klymak,Léonard Gérard",2
"Jody Klymak,Jouni K. Seppänen",2
"Jody Klymak,Benjamin Root",2
"Darren Dale,Steve Chaplin",2
"Darren Dale,Jae-Joon Lee",2
"David Kua,Zair Mubashar",2
"David Kua,Thomas A Caswell",2
"David Kua,David",2
"David Chudzicki,Tim Hoffmann",2
"David,David Kua",2
"Jens Hedegaard Nielsen,AbdealiJK",2
"Jens Hedegaard Nielsen,Gaute Hope",2
"Jens Hedegaard Nielsen,Cimarron Mittelsteadt",2
"Adrien F. VINCENT,Adrien F. Vincent",2
"Adrien F Vincent,afvincent",2
"Adrien F Vincent,Jens Hedegaard Nielsen",2
"Adrien F Vincent,Adrien VINCENT",2
"switham,Jens H. Nielsen",2
"sveneschlbeck,Sven Eschlbeck",2
"story645,Thomas A Caswell",2
"AbdealiJK,Thomas A Caswell",1
"Elliott Sales de Andrade,Chahak Mehta",1
"Elliott Sales de Andrade,Byron Boulton",1
"Elliott Sales de Andrade,Anthony Lee",1
"zhoubecky,Antony Lee",1
"zhangeugenia,Tim Hoffmann",1
"yuanx749,Steffen Rehberg",1
"yangyangdotcom,Kyle Sunden",1
"xbtsw,Ryan D'Souza",1
"wsykala,Antony Lee",1
"vraelvrangr,Thomas A Caswell",1
"Adam Ginsburg,Damon McDougall",1
"مهدي شينون (Mehdi Chinoune),Elliott Sales de Andrade",1
"zoehcycy,Cyril Gadal",1
"shaunwbell,Thomas A Caswell",1
"sasoripathos,Jody Klymak",1
"saranti,haaris",1
"Jens Hedegaard Nielsen,Víctor Zabalza",1
"Jens Hedegaard Nielsen,Thomas Hisch",1
"Jens Hedegaard Nielsen,Piti Ongmongkolkul",1
"Jens Hedegaard Nielsen,Paul Hobson",1
"Jens Hedegaard Nielsen,Matthew Brett",1
"Jens Hedegaard Nielsen,Holger Peters",1
"Jens Hedegaard Nielsen,Eric Firing",1
"Jens Hedegaard Nielsen,Elliott Sales de Andrade",1
"Abhinuv Nitin Pitale,Paul",1
"Adrien F. VINCENT,Adrien F Vincent",1
"Adrien F Vincent,David Stansby",1
"Adrien F Vincent,Benjamin Root",1
"Adrien Chardon,Sterling Smith",1
"Adrian Price-Whelan,Tony S Yu",1
"solvents,Kevin Chan",1
"slackline,Oscar Gustafsson",1
"Jens Hedegaard Nielsen,Benjamin Root",1
"David Matos,Thomas A Caswell",1
"David Matos,Eric Prestat",1
"David Matos,Antony Lee",1
"David Kaplan,Jeff Whitaker",1
"David Huard,Michael Droettboom",1
"David Haberthür,Antony Lee",1
"David Gilbertson,Thomas A Caswell",1
"David Gilbertson,Jody Klymak",1
"Jens H. Nielsen,Thomas A Caswell",1
"Danny Hermes,Elliott Sales de Andrade",1
"Danny,Daniel Weiss",1
"Daniele Nicolodi,Thomas A Caswell",1
"Daniel Weiss,Tim Hoffmann",1
"Jiahao Chen,Elliott Sales de Andrade",1
"Jeroonk,Thomas A Caswell",1
"Jody Klymak,Rob Righter",1
"Jody Klymak,Richard Sheridan",1
"Jody Klymak,Paul Hobson",1
"Jody Klymak,Lee Johnston",1
"Jody Klymak,Larry Bradley",1
"Jody Klymak,Kevin Ji",1
"Jody Klymak,Josh Soref",1
"Jody Klymak,HHest",1
"Jody Klymak,Greg Lucas",1
"Jody Klymak,Eric Wieser",1
"Jody Klymak,Colin",1
"Jody Klymak,Bruno Beltran",1
"Jody Klymak,Adrien F. Vincent",1
"Jochen Voss,Steve Chaplin",1
"Darren Dale,Travis Oliphant",1
"Darren Dale,Norbert Nemec",1
"Damon McDougall,gitj",1
"Damon McDougall,Tony S Yu",1
"Damon McDougall,Piti Ongmongkolkul",1
"Damon McDougall,Paul Ivanov",1
"Damon McDougall,Nic Eggert",1
"Damon McDougall,Michael Droettboom",1
"Damon McDougall,Matthew Brett",1
"Damon McDougall,Christoph Dann",1
"Joel Wanner,Elan Ernest",1
"Joel B. Mohler,Thomas A Caswell",1
"Joe Kington,Phil Elson",1
"Jody Klymak,sasoripathos",1
"Jody Klymak,chuanzhu xu",1
"Jody Klymak,Xianxiang Li",1
"Jody Klymak,Taehoon Lee",1
"Jody Klymak,Ruoyi Xie",1
"Jens H. Nielsen,JulianCienfuegos",1
"Jens H. Nielsen,Joe Kington",1
"Jens H. Nielsen,Jens Hedegaard Nielsen",1
"Jens H Nielsen,Joel B. Mohler",1
"Jens H Nielsen,Jens Hedegaard Nielsen",1
"JelsB,Ryan May",1
"Jeff Whitaker,jdh2358",1
"Jeff Whitaker,Michael Droettboom",1
"Jeff Whitaker,Eric Firing",1
"Jeff Beck,Thomas A Caswell",1
"Jeff Beck,Jody Klymak",1
"JayP16,Francesco Montesano",1
"Jay Joshi,jayjoshi112711",1
"Jason Neal,David Stansby",1
"Daniel C. Marcu,Thomas A Caswell",1
"Daniel,Tim Hoffmann",1
"CozyFrog,Ant Lockyer",1
"ConstableCatnip,Shriya Kalakata",1
"ConstableCatnip,Koustav Ghosh",1
"Clément Phan,Tim Hoffmann",1
"Clement Gilli,saranti",1
"ClarkeAC,Kyle Sunden",1
"Cimarron Mittelsteadt,Slav",1
"John Hunter,Edin Salkovic",1
"John Hunter,Ben Root",1
"Johannes Wienke,Thomas A Caswell",1
"Johannes Kopton,Scott Shambaugh",1
"Johan von Forstner,johan12345",1
"Daniel Hyams,Thomas A Caswell",1
"Daniel Hyams,Michael Droettboom",1
"Daniel Hitchcock,Kyle Sunden",1
"Jens H. Nielsen,Leo Singer",1
"Joseph Fox-Rabinovitz,Thomas A Caswell",1
"Joseph Fox-Rabinovitz,Elliott Sales de Andrade",1
"Joseph Fox-Rabinovitz,Benjamin Root",1
"Joseph Albert,Tim Hoffmann",1
"Joseph Albert,David Stansby",1
"Joscha Reimer,David Stansby",1
"Jonas Camillus Jeppesen,Antony Lee",1
"John Hunter,Perry Greenfield",1
"John Hunter,Michiel de Hoon",1
"Damon McDougall,Anton Akhmerov",1
"Dale Dai,hannah",1
"Dakota Blair,Ryan May",1
"Cyril Gadal,Tim Hoffmann",1
"CozyFrog,danielcobej",1
"CozyFrog,Koustav Ghosh",1
"CozyFrog,Junpei Ota",1
"Joy Bhalla,Alexander Rudy",1
"Jouni K. Seppänen,Travis Oliphant",1
"Jouni K. Seppänen,Thomas Spura",1
"Jouni K. Seppänen,Ryan May",1
"Jouni K. Seppänen,Jeff Whitaker",1
"Jouni K. Seppänen,Fernando Perez",1
"Jouni K. Seppänen,Charles Moad",1
"Jouni K. Seppänen,Andrew Straw",1
"Jouni K. Seppänen,Thomas A Caswell",1
"Jouni K. Seppänen,Eric Firing",1
"Joshua Taillon,Thomas A Caswell",1
"Joshua Stevenson,judfs",1
"Joshua Stevenson,hannah",1
"Joshua Stevenson,Thomas A Caswell",1
"Joshua Barrass,Elliott Sales de Andrade",1
"Joseph Fox-Rabinovitz,hannah",1
"Kanchana Ranasinghe,Paul Hobson",1
"Kaidong Hu,Thomas A Caswell",1
"Kacper Kowalik (Xarthisius),Tim Hoffmann",1
"KIU Shueng Chuan,Thomas A Caswell",1
"K900,Thomas A Caswell",1
"Junaid Khan,David Stansby",1
"Junaid Khan,Antony Lee",1
"Julien Schueller,jschueller",1
"Julien Lhermitte,Ryan May",1
"Julien Lhermitte,Antony Lee",1
"Julien L,Antony Lee",1
"Julian V. Modesto,Jens Hedegaard Nielsen",1
"Julian Chen,Oscar Gustafsson",1
"Julia Sprenger,Nelle Varoquaux",1
"Juanjo Bazán,Tim Hoffmann",1
"Juan Nunez-Iglesias,Nelle Varoquaux",1
"Christoph Gohlke,Jens Hedegaard Nielsen",1
"Christoph Deil,Thomas A Caswell",1
"Christoph Dann,Phil Elson",1
"Christoph Dann,Michael Droettboom",1
"Christine P. Chai,Lumberbot (aka Jack)",1
"KheshavKumar,Shriya Kalakata",1
"Kevin Rose,Thomas A Caswell",1
"Kevin Mader,Antony Lee",1
"Kevin Ji,Eric Firing",1
"Kevin Davies,Damon McDougall",1
"Kevin Davies,Ben Root",1
"Kent,kentcr",1
"Ken McIvor,Michael Droettboom",1
"Kaustbh,Ruth Comer",1
"Katy Huff,Thomas A Caswell",1
"Kanwar245,Christian Stade-Schuldt",1
"Charles Moad,Manuel Metz",1
"Kyle Sunden,BuildTools",1
"Kristen Thyng,Thomas A Caswell",1
"Koustav Ghosh,ifEricReturnTrue",1
"Koustav Ghosh,danielcobej",1
"Koustav Ghosh,CozyFrog",1
"Konrad Förstner,Thomas A Caswell",1
"Klara Gerlei,klaragerlei",1
"Klara Gerlei,Nelle Varoquaux",1
"Kjell Le,David Stansby",1
"Kinshuk Dua,Vlad Korolev",1
"Cimarron Mittelsteadt,MirandaXM",1
"Cimarron Mittelsteadt,Kimmo Palin",1
"Cimarron Mittelsteadt,Jens H Nielsen",1
"Christopher Holdgraf,patniharshit",1
"Christopher Bradshaw,Tobia De Koninck",1
"Chris Holdgraf,Moritz Boehle",1
"Charlie LeWarne,hannah",1
"Jason Grout,Eric Firing",1
"Jarrod Millman,Matthew Feickert",1
"Jarrod Millman,Darren Dale",1
"Janakarajan Natarajan,Elliott Sales de Andrade",1
"Jan-Hendrik Müller,Jody Klymak",1
"Jan Schulz,Vlad Seghete",1
"Jan Schulz,Michael Droettboom",1
"Jan Schlüter,Thomas A Caswell",1
"Jan S. (Milania1),Thomas A Caswell",1
"James Evans,Thomas A Caswell",1
"James Evans,Andrew Straw",1
"James Braza,Elliott Sales de Andrade",1
"James Addison,David Stansby",1
"Charles Moad,Norbert Nemec",1
"Larry Bradley,hannah",1
"Larry Bradley,Tim Hoffmann",1
"Larry Bradley,David Stansby",1
"Laptop11_ASPP2016,Nelle Varoquaux",1
"Kyra Cho,Elliott Sales de Andrade",1
"Kyler Brown,Thomas A Caswell",1
"Kyle Sunden,shriyakalakata",1
"Kyle Sunden,saikarna913",1
"Kyle Sunden,devRD",1
"Kyle Sunden,Pranav",1
"Kyle Sunden,Prajwal Agrawal",1
"Kyle Sunden,Greg Lucas",1
"Kyle Sunden,Felix Goudreault",1
"Kyle Sunden,Daniel Hitchcock",1
"Chris Zimmerman,Tim Hoffmann",1
"Chris Holdgraf,s0vereign",1
"Maarten Baert,Antony Lee",1
"MAKOMO,Thomas A Caswell",1
"Lumberbot (aka Jack),Elliott Sales de Andrade",1
"Luke Davis,Elliott Sales de Andrade",1
"Luis Pedro Coelho,Eric Firing",1
"Lucy Liu,Tim Hoffmann",1
"Lucy Liu,Johan von Forstner",1
"Lucx33,litchi",1
"Loïc Estève,Jens Hedegaard Nielsen",1
"Liam Toney,Thomas A Caswell",1
"Lennart Fricke,Alistair Muldal",1
"LemonBoy,Scott Shambaugh",1
"Leeh Peter,Péter Leéh",1
"Lee Johnston,Tim Hoffmann",1
"Lee Johnston,Thomas A Caswell",1
"Lee Johnston,Jody Klymak",1
"Martin Fitzpatrick,Phil Elson",1
"Mark Wolf,Elliott Sales de Andrade",1
"Mark Harfouche,Jody Klymak",1
"Marianne Corvellec,Johan von Forstner",1
"MarcoGorelli,Elliott Sales de Andrade",1
"Marcin Swaltek,Elliott Sales de Andrade",1
"Marcel Martin,David Stansby",1
"Marat K,Ram Rachum",1
"Maoz Gelbart,Antony Lee",1
"Manuel Metz,Ryan May",1
"Manthan Nagvekar,Tim Hoffmann",1
"Manish Devgan,Jody Klymak",1
"Manan,Manan Kevadiya",1
"Maik Riechert,David Stansby",1
"Magnus Nord,Michael Droettboom",1
"Maggie Liu,rawwash",1
"Chahak Mehta,Tim Hoffmann",1
"Chahak Mehta,Kyle Sunden",1
"Chahak Mehta,Elliott Sales de Andrade",1
"Casper van der Wel,caspervdw",1
"Carsten Schnober,hannah",1
"Carsten,Tim Hoffmann",1
"Carlos Cerqueira,Jody Klymak",1
"Carlos Cerqueira,Elliott Sales de Andrade",1
"Cameron Bates,Michael Droettboom",1
"Cameron,danielcobej",1
"Matthew Brett,Benjamin Root",1
"Matt Terry,Julian Taylor",1
"Matt Giuca,Phil Elson",1
"Mary Chris Go,Tim Hoffmann",1
"Martin Spacek,Jody Klymak",1
"Martin Fitzpatrick,fardal",1
"Charles,CharlesHe16",1
"James Adams,Tim Hoffmann",1
"James A. Bednar,David Stansby",1
"Jakub Klus,David Stansby",1
"Jake Vanderplas,Michael Droettboom",1
"Jake Li,Antony Lee",1
"Jake Bowhay,Tim Hoffmann",1
"Jaime Fernandez,jaimefrio",1
"Jae-Joon Lee,Wes Campaigne",1
"Jae-Joon Lee,Tim Hoffmann",1
"Jae-Joon Lee,Sameer D'Costa",1
"Jae-Joon Lee,Oscar Gustafsson",1
"Jae-Joon Lee,Jouni K. Seppänen",1
"Jae-Joon Lee,Jody Klymak",1
"Charisma Kausar,Antony Lee",1
"Chaoyi Hu,Thomas A Caswell",1
"Maximilian Albert,Benjamin Root",1
"Max,Thomas A Caswell",1
"Matthias Bussonnier,paul",1
"Matthias Bussonnier,Samson",1
"Matthias Bussonnier,Phil Elson",1
"Matthias Bussonnier,Nikita Kniazev",1
"Matthias Bussonnier,Jens Hedegaard Nielsen",1
"Matthew Petroff,Thomas A Caswell",1
"Matthew Petroff,Matthias Bussonnier",1
"Matthew Newville,Antony Lee",1
"Matthew Feickert,Elliott Sales de Andrade",1
"Matthew Emmett,pwuertz",1
"Matthew Emmett,Eric Firing",1
"Matthew Brett,Tobias Megies",1
"Matthew Brett,Michael Droettboom",1
"Matthew Brett,Eric Firing",1
"Melissa Weber Mendonça,Elliott Sales de Andrade",1
"Jae-Joon Lee,Darren Dale",1
"JGoutin,Thomas A Caswell",1
"Isuru Fernando,Ryan May",1
"Ismo Toijala,Michael Droettboom",1
"Isaac Schwabacher,Elliott Sales de Andrade",1
"ImportanceOfBeingErnest,nathan78906",1
"ImportanceOfBeingErnest,Thomas A Caswell",1
"ImportanceOfBeingErnest,Elliott Sales de Andrade",1
"Importance of Being Ernest,David Stansby",1
"Importance of Being Ernest,Antony Lee",1
"Ilya V. Schurov,Tim Hoffmann",1
"Ilya Flyamer,Paul Hobson",1
"MeeseeksMachine,joaonsg",1
"MeeseeksMachine,Thomas A Caswell",1
"MeeseeksMachine,Roman Yurchak",1
"Bruno Pagani,Antony Lee",1
"Bruno Beltran,Pratyush Raj",1
"Brigitta Sipőcz,Ruth Comer",1
"Brendan Zhang,Thomas A Caswell",1
"Bradley M. Froehle,Ryan May",1
"Michael Droettboom,Jeff Whitaker",1
"Michael Droettboom,Ian Thomas",1
"Michael Droettboom,Felipe",1
"Michael Droettboom,Devashish Deshpande",1
"Michael Droettboom,Cimarron Mittelsteadt",1
"Michael Droettboom,Brian Mattern",1
"Michael Droettboom,Bradley M. Froehle",1
"Michael Droettboom,Benjamin Berg",1
"Mher Kazandjian,Nelle Varoquaux",1
"Melissa Weber Mendonça,MeeseeksMachine",1
"Melissa Weber Mendonça,Kyle Sunden",1
"David Stansby,Federico Ariza",1
"David Stansby,Eric Wieser",1
"David Stansby,Big Data Tech. Lab 이태훈",1
"David Stansby,Alex Rudy",1
"David Stansby,Adrien F. Vincent",1
"David Poznik,Elliott Sales de Andrade",1
"David Poznik,David Stansby",1
"Ildar Akhmetgaleev,Tim Hoffmann",1
"Ian Thomas,Stephan Erb",1
"Ian Thomas,OceanWolf",1
"Ian Thomas,Michael Droettboom",1
"CJ Carey,Cimarron Mittelsteadt",1
"Bussonnier Matthias,Matthias BUSSONNIER",1
"BuildTools,Oscar Gustafsson",1
"Bryan Kok,Tim Hoffmann",1
"Bruno Zohreh,Zohreh",1
"Michael Droettboom,dhyams",1
"Michael Droettboom,Zac-HD",1
"Michael Droettboom,Till Stensitzki",1
"Michael Droettboom,Thomas Robitaille",1
"Michael Droettboom,Thomas Kluyver",1
"Michael Droettboom,Steven Silvester",1
"Michael Droettboom,Ryan Blomberg",1
"Michael Droettboom,MinRK",1
"Michael Droettboom,Maximilian Albert",1
"Michael Droettboom,Marc Abramowitz",1
"Michael Droettboom,Ken McIvor",1
"Michael Droettboom,Julian Taylor",1
"Caitlin Hathaway,Tim Hoffmann",1
"David Stansby,Kyle Sunden",1
"David Stansby,Kjell Le",1
"David Stansby,Junaid Khan",1
"Molly Rossow,Antony Lee",1
"Mihai Anton,Jody Klymak",1
"Michiel de Hoon,Phil Elson",1
"Michał Górny,Thomas A Caswell",1
"Michaël Defferrard,Jody Klymak",1
"Michael Jancsy,Jody Klymak",1
"Michael Droettboom,pelson",1
"Boaz Mohar,Tim Hoffmann",1
"Bingyao Liu,Elliott Sales de Andrade",1
"Bingyao Liu,David Stansby",1
"Binaya Sharma,hannah",1
"Binaya Sharma,Thomas A Caswell",1
"Bharat123rox,Tim Hoffmann",1
"Benjamin Root,Till Stensitzki",1
"Benjamin Root,Olga Botvinnik",1
"Benjamin Root,Jan-Philip Gehrcke",1
"Ian Thomas,Eric Firing",1
"Ian Thomas,Antony Lee",1
"Hugues Hoppe,Kyle Sunden",1
"Hugo van Kemenade,Thomas A Caswell",1
"Hubert Holin,endolith",1
"Hood,Tim Hoffmann",1
"Herbert Kruitbosch,Benjamin Root",1
"Heiko Oberdiek,Thomas A Caswell",1
"Heath Henley,Nelle Varoquaux",1
"Hastings Greer,Adrien Chardon",1
"Harutaka Kawamura,harupy",1
"Harshal Prakash Patankar (pharshalp),Thomas A Caswell",1
"Harsh Sharma,Tim Hoffmann",1
"Moritz Wolter,Elliott Sales de Andrade",1
"Moritz Boehle,David Stansby",1
"Molly Rossow,David Stansby",1
"Nelle Varoquaux,Heath Henley",1
"Nelle Varoquaux,Hakan Kucukdereli",1
"Nelle Varoquaux,Bruno Zohreh",1
"Neil,Michael Droettboom",1
"Navid C. Constantinou,Tim Hoffmann",1
"Nathaniel M. Beaver,Antony Lee",1
"Nathan Musoke,Benjamin Root",1
"Nathan Goldbaum,Jody Klymak",1
"Nathan Goldbaum,Adam Gomaa",1
"Nathan G. Wiseman,Ruth Comer",1
"Nathan G. Wiseman,Pranav",1
"Naoya Kanai,Elliott Sales de Andrade",1
"NISHANT KUMAR,Kyle Sunden",1
"Muhammad Abdur Rakib,Tim Hoffmann",1
"Muhammad Abdur Rakib,Oscar Gustafsson",1
"Mudit Surana,David Stansby",1
"Nikita Kniazev,Daniel C. Marcu",1
"Nik Quibin,Jody Klymak",1
"Nicolas Rougier,Thomas A Caswell",1
"Nicolas P. Rougier,Nikita Kniazev",1
"Nico Schlömer,Thomas A Caswell",1
"Nickolaos Giannatos,Oscar Gustafsson",1
"Nick Papior,David Stansby",1
"Nick Garvey,David Stansby",1
"Niall Robinson,Michael Droettboom",1
"Nelle Varoquaux,sindunuragarp",1
"Nelle Varoquaux,Tobias Megies",1
"Nelle Varoquaux,Phil Elson",1
"Nelle Varoquaux,Nicolas P. Rougier",1
"Nelle Varoquaux,Nic Eggert",1
"Nelle Varoquaux,Matthew Brett",1
"Nelle Varoquaux,Manuel GOACOLOU",1
"Benjamin Reedlunn,Chris G",1
"Benjamin Congdon,Viraj Mohile",1
"Benjamin Congdon,Eric Firing",1
"Benedikt Daurer,Thomas A Caswell",1
"Benedikt Daurer,Seraphim Alvanides",1
"Benedikt Daurer,Nelle Varoquaux",1
"Ben Root,Michael Droettboom",1
"Ben Root,Jouni K. Seppänen",1
"Ben Root,Jae-Joon Lee",1
"Ben Root,Eric Firing",1
"Nikita Kniazev,Paul Hobson",1
"Nikita Kniazev,Michael Droettboom",1
"Nikita Kniazev,Jens Hedegaard Nielsen",1
"Nikita Kniazev,Jan Schulz",1
"Nikita Kniazev,Eric Firing",1
"Nikita Kniazev,David Stansby",1
"Oscar Gustafsson,Aitik Gupta",1
"Olivier,Tim Hoffmann",1
"Oliver Natt,Thomas A Caswell",1
"Olga Botvinnik,Marin Gilles",1
"OceanWolf,Thomas A Caswell",1
"Obliman,Nathan Hansen",1
"O. Castany,Olivier",1
"Norbert Nemec,Darren Dale",1
"Norbert Nemec,Charles Moad",1
"Norbert Nemec,Andrew Straw",1
"Niyas Sait,Thomas A Caswell",1
"Niyas Sait,Antony Lee",1
"Nils Werner,Michael Droettboom",1
"Nikita Kniazev,cgohlke",1
"Benjamin Root,Bradley M. Froehle",1
"Benjamin Reedlunn,Francesco Montesano",1
"Behram Mistree,Thomas A Caswell",1
"Bastian Bechtold,Tim Hoffmann",1
"Bastian Bechtold,ImportanceOfBeingErnest",1
"BHT,Robin Dunn",1
"Atharva Khare,Nelle Varoquaux",1
"Atharva Khare,Antony Lee",1
"Astra,Tim Hoffmann",1
"Arvind,Paul Hobson",1
"Artyom Romanov,hannah",1
"Arthur Paulino,Jody Klymak",1
"Oscar Gustafsson,Joshua Barrass",1
"Oscar Gustafsson,Jae-Joon Lee",1
"Oscar Gustafsson,Jacob Stevens-Haas",1
"Oscar Gustafsson,Ian Hunt-Isaak",1
"Oscar Gustafsson,David Poznik",1
"Oscar Gustafsson,David Gilbertson",1
"Ben Greiner,Tim Hoffmann",1
"Ben Gamari,Ryan May",1
"Harnesser,David Stansby",1
"Hanno Rein,Jody Klymak",1
"Hakan Kucukdereli,Nelle Varoquaux",1
"Hajoon Choi,roonjoot",1
"HHest,Eric Firing",1
"Guillermo Breto,David Stansby",1
"Guillaume Gay,Michael Droettboom",1
"Greg Lucas,Tobias Hangleiter",1
"Greg Lucas,Raphael",1
"Greg Lucas,PIotr Strzelczyk",1
"Greg Lucas,Matthew Feickert",1
"Graham Poulter,Stefan van der Walt",1
"Graham Poulter,Simon Cross",1
"Ben,Thomas A Caswell",1
"Paul Hobson,Jake VanderPlas",1
"Paul Hobson,Elan Ernest",1
"Paul Gierz,Antony Lee",1
"Paul Ganssle,Eric Firing",1
"Paul Barret,Todd Miller",1
"Paul Barret,Andrew Straw",1
"Patrick Marsh,Martin Spacek",1
"Pastafarianist,Lionel Miller",1
"Pankaj Pandey,Michael Droettboom",1
"Pamela Wu,Thomas A Caswell",1
"Owl,Thomas A Caswell",1
"Oscar Gustafsson,tfpf",1
"Oscar Gustafsson,patquem",1
"Oscar Gustafsson,Yi Wei",1
"Oscar Gustafsson,Scott Jones",1
"Oscar Gustafsson,Rob Righter",1
"Pedro Peçanha,Pedro",1
"Pedro Peçanha,Antony Lee",1
"Pedro,Pedro Peçanha",1
"Pavel Grunt,Tim Hoffmann",1
"Paul Seyfert,David Stansby",1
"Paul Romano,Michael Droettboom",1
"Paul Kirow,Kyle Bridgemohansingh",1
"Paul J. Koprowski,Antony Lee",1
"Paul Ivanov,ugurthemaster",1
"Paul Ivanov,jdh2358",1
"Paul Ivanov,William Granados",1
"Paul Ivanov,Paul Hobson",1
"Paul Ivanov,Antony Lee",1
"Paul Hobson,vagrant",1
"Paul Hobson,hannah",1
"Paul Hobson,Paul Ivanov",1
"Per Parker,solvents",1
"Deng Tian,Tim Hoffmann",1
"David Stansby,Viraj Mohile",1
"David Stansby,Tom Dupré la Tour",1
"David Stansby,Ruth Comer",1
"David Stansby,Paul Hobson",1
"David Stansby,Paul Ganssle",1
"David Stansby,MeeseeksMachine",1
"David Stansby,Maximilian Nöthe",1
"Gokberk Gunes,Antony Lee",1
"Geoffrey Spear,Steven Tilley",1
"GavinZhang,Thomas A Caswell",1
"Gavin S,Ruth Comer",1
"Galen Lynch,Elan Ernest",1
"Per Parker,kelsiegr",1
"Per,Kevin Chan",1
"Phil Elson,pwuertz",1
"Phil Elson,kcrisman",1
"Phil Elson,Steven Silvester",1
"Phil Elson,Richard Hattersley",1
"Phil Elson,Peter Würtz",1
"Phil Elson,Paul Ivanov",1
"Phil Elson,Matt Giuca",1
"Phil Elson,Martin Spacek",1
"Phil Elson,Damon McDougall",1
"Petros Tzathas,Elliott Sales de Andrade",1
"Peter Talley,Tim Hoffmann",1
"Peter Mortensen,Benjamin Root",1
"Peter Mackenzie-Helnwein,Jody Klymak",1
"Pete Huang,Nelle Varoquaux",1
"Pete Huang,Antony Lee",1
"Perry Greenfield,Todd Miller",1
"Antony Lee,stone",1
"Antony Lee,richardsheridan",1
"Antony Lee,pharshalp",1
"Antony Lee,neok-m4700",1
"Antony Lee,nemanja",1
"Antony Lee,miquelastein",1
"Antony Lee,luz paz",1
"Antony Lee,ksafran",1
"Pieter Eendebak,Tim Hoffmann",1
"Pieter Eendebak,Oscar Gustafsson",1
"Pierre de Buyl,Thomas A Caswell",1
"Pierre Thibault,David Stansby",1
"Pierre Haessig,Big Data Tech. Lab 이태훈",1
"Philipp Rohde,Antony Lee",1
"Philipp Nagel,Elliott Sales de Andrade",1
"Philipp Arras,Antony Lee",1
"Ram Rachum,Thomas A Caswell",1
"Ram Rachum,Omar Chehab",1
"Ram Rachum,Marat K",1
"Ram Rachum,Elliott Sales de Andrade",1
"Raghuram Sirigiri,hannah",1
"Quentin Peter,Thomas A Caswell",1
"Quentin Peter,Jody Klymak",1
"Qingpeng ""Q.P."" Zhang,Thomas A Caswell",1
"Péter Leéh,Tim Hoffmann",1
"Pranav,Ruth Comer",1
"Pranav,Kyle Sunden",1
"Pranav,Elliott Sales de Andrade",1
"Pieter P,Tim Hoffmann",1
"Ariel Hernán Curiale,curiale",1
"Arie,Thomas A Caswell",1
"Ardie Orden,Tim Hoffmann",1
"Franco Vaccari,Elliott Sales de Andrade",1
"Francesco Montesano,JayP16",1
"Francesco Montesano,Giovanni",1
"Francesco Montesano,Cimarron Mittelsteadt",1
"Francesco Montesano,Benjamin Reedlunn",1
"Forrest,Jody Klymak",1
"Florian Rhiem,Thomas A Caswell",1
"Florencia Noriega,Nelle Varoquaux",1
"Filippo Balzaretti,Tim Hoffmann",1
